topic,count
poetry and establishing the first arabic magazine in tunisia,1
which he soon left to turkey then to cairo,1
escaping the harassment of the french occupier who accused him of being anti,1
a documentary about a great striver of his time,1
"a unique character with a political wisdom  a career excellence  and a field heroism . 
saadaoui was emerged from a source of knowledge when the book was rare at the time. 
he succeeded at his career while work was monopolized by a particular race. he was brave in the battle field",1
"was a political veteran and famous among his people. 
saadaoui is a figure who played a very important role in libya's liberation",1
unity,1
and independence. he sacrificed his right in citizenship and died in exile as a price for what he achieved for his country.,1
year  they don’t recognize hospitals but they have their own medicine. known by the habitants of douz,1
month,1
where there are wide pastures for their sheep and water wells. they have a special life style and a special calendar (day,1
moving their  cattle’s to the desert of southern tunisia in the spring,1
generations of families have been on a journey from southeastern algeria to southeastern tunisia,1
errbe’yaa » is an algerian tribe spread over the border states with tunisia,1
and the egyptian nationalist movement.,1
embracing concepts such as independence,1
azhar and a head of the court of appeal. this family played a significant role in shaping al bashri's perspective throughout his life,1
and his influence from being part of a family that included a sheikh of al,1
tarek al bashri,1
the film documents the journey of the thinker and judge,1
rise areas “compounds”),1
"the gate of tunisian sahara who deal with them commercially and they relied on bartering as a way of dealing.

one of the inspiring stories is the story of the boy who left his town in algeria towards the tunisian sahara",1
modern high,1
sheikh hussein was appointed as sheikh of al azhar,1
when an earthquake destroyed the historic center,1
"and its kasbah. what particularly catches one's attention is when you walk in the kasbah is the adhan in every corner of the city. you will see people speaking tunisian and you will smell tunisian food everywhere.
in 1981",1
its fish couscous,1
mazara del vallo is an italian city. it is known for its fishing industry,1
a journey he travels alone until he reaches the desert pastures in the south of tunisia before he makes an appointment with his family to meet somewhere after a few months in the spring ( from which comes the name errbe’ya  stories of hardships are also many one of which is the merchants exploitation of their lack of knowledge of outside world. their lifestyle is also unique.,1
with little supply. responsible  for a cattle,1
western after refusing to work in the french courts. in cairo,1
being one of few non,1
old areas,1
egyptians who managed to hold this position. however,1
he designated after two years,1
protesting on the abolition of the sharia judiciary system and its integration into the civil judiciary system. the powerful journey of sheikh hussein is documented in this film.,1
the doorkeeper a job began with just guarding real estate  and the interests of its population and then evolved with the development of economic and social conditions witnessed by the egyptian society,1
"to interfere with many other professions and services.
as cinema focused on the growing up of the door keeper role",1
the popular function became a dream for many including university youth,1
"and setting on the sofa of the gate turned to be  the subject of compromises and negotiations sometimes determined  by inheritance.
through this film we will cast  light on this vital profession:  its development and its different requirements from one region to another (popular areas",1
i don’t see the bad things,1
i lived as an artist,1
"maanouni's documentary ""transe""",1
then al,1
and ending with abdel halim clash with some audiences at the spring day concert. but,1
these events were not alone the reason for the fame of this song,1
it was also the unique talent of nizar qabbani,1
that was so present in qariat el,1
fingan poem,1
in its novel and distinguished ideas,1
as well as the charm of music composed by al,1
mougy and abdel halim daring to sing such lyrics knowing it is difficult on the ear of the arab audience. all these factors companied to create this unique and splendid song that lives among us so far.,1
the story of the song wayne ramallah,1
which is concerned by many arab artists and became an icon for everyone who loves palestine and singing the beauty of ramallah,1
wynn ramallah is talking about a song that is considered an icon in the palestinian,1
if not the arab,1
space where the melodies and hymns of their voices are still heard in the skies of ramallah and from there to the seven mountains of amman. in this film,1
we start it in ramallah where the song started. in 1959,1
the first radio broadcast of a song that had millions of people around the world was broadcast. the festival of the summer city of ramallah carries the name of the song. in the film we will hear the song from several singers who sang the song in different times and social and cultural situations.,1
this short documentary will be explaining the meaning,1
inspiration,1
mougy suffer of voice loss and hoarseness during the musical notes transfer,1
mougy,1
and then carries them back to omdurman,1
starting from changing the lyrics for musical motives upon the request of the composer mohammed al,1
"and included it in the soundtrack of his film ""the last temptation of the christ.""",1
"baba elhadi is one of the oldest singer of the mezwed ""the popular tunisian music ""

 we will follow him between his memories and the memories of his old colleagues to discover the history of one of his most famous song",1
the story of the everlasting supplication mawlay enni bei babak presented by al naqshbandi in collaborationwith the famous composer baligh hamdi started by an order of  the president sadat,1
who commanded wagdy al hakim to open the studio for them. at first,1
sayed al naqshbandi  refused to cooperate with baligh,1
because,1
in his own point of view,1
baligh was composing a “dancing melodies”. but,1
he quickly changed his mind when he heard the outstanding words of mustafa abdel fattah and the exceptional melody of baligh that totally impressed al naqshbandi. ultimately,1
the supplication that lived for more than four decades in the heart of the arab world has come to light.,1
qariat el,1
"fingan (""the coffee fortune",1
"teller"") poem wrote by nizar qabbani is the last song performed by abdel halim hafez before his death.  behind the scenes of this famous song lies many worth telling stories",1
on the spring day (“easter”) in 1976,1
abdel halim hafez sang qariat el,1
fingan by the great poet nizar qabbani.  it was his last song. he first read it in 1973,1
and performed it three years later. behind the scenes of the song lies many stories that accompanied the song perpetration period,1
love and relevance behind the poem,1
song shomee la and about the poet and the craft behind it. we will get a glimpse of the life of the poet,1
the rapid success of the poem behind the scenes as well as on camera.,1
the film tells the story of the involvement of a number of boys and children in football competitions and how they composed  sports team in the idp camps in the sudanese states of darfur,1
and other character who still hanged in a thin air.,1
a futsal team of afghan young migrants is preparing for ramadan cup tournament. each year their presence in this competition is facing problems. they fight against every single problem on their way. during ramadan,1
the futsal hall of the city hosts ramadan cup every night after iftar. the film follows the team until the end of this tournament.,1
"the film revolves around the journey of haja ""madina""",1
a sudanese wholesalers,1
who travels occasionally between sudan and egypt by bus,1
starting from omdurman,1
24 billion lire were allocated for the construction of new public housing. the kasbah of mazzara became abandoned. with the economic boom in italy in the 1990s,1
where she lives and buys sudanese merchandises,1
arriving to cairo,1
where she sells them to shops in sudanese national product markets in al,1
sufi neighborhood in ataba,1
ahmed said street in abbasiyah,1
and fysal in giza. only for a week or a bit longer,1
she stays to buy what her customers in sudan need from egyptian and chinese goods,1
clothes,1
domestic appliances and others,1
malmo received its share of refugees during the global wave of asylum seekers in europe at the turn of the millennium. the film shows sample character of refugee who waited for a long time to settle down,1
and as a result it has became a transitory city for some and as a settlement city for others. as with many european cities,1
the city of malmo is one of the northern gateways to the scandinavian countries,1
forcing students to study outdoor.,1
"and how these boys were able to normalize their lives despite the cruelty of the wars and its woes and the absence of relatives and villages they abandoned to search for life in the refugee camps.

the film highlights the sports activity of the displaced young people under extreme human and psychological conditions. they did not prevent them from practicing their hobbies and recording football victories and win other teams inside and outside sudan. through football tales we learn about the tragedies of displacement",1
when they began to settle bringing their families,1
war and camp life,1
as well as nostalgia for abandoned villages. and the search for peace.,1
the schools of threatened schools in the west bank and schools close to the wall,1
whose students and teachers are being harassed by israeli soldiers and settlers,1
are also being destroyed and some schools are being demolished,1
historically,1
"the recent wave of asylum seekers at the beginning of the third millennium has forced the city to deal with a new reality. the film sheds light on a such reality and challenges confronting the ""open city.""",1
amsterdam has not been one of the preferred asylum cities for immigrants,1
but with the recent wave of illegal immigration it has become a refuge for some asylum seekers. through its characters,1
the younger generation stopped working in fishing and man  tunisian seasonal workers in mazara del vallo began to work in the local marine and agricultural industry. these immigrants,1
the film tells the story of the city with its newcomers along with their struggle for integration and alienation imposed by the circumstances of this “floating city”.,1
rome has been an open city to new cultures,1
ideas and arts,1
but in the last few decades it has somehow closed its door to outside air. however,1
their career stability  and chosen  to live and breathe through their afro,1
sergio and fernando  from peru . those young performers gave  up they normal family lives,1
"""la fiesta de la calle "" is a musical band  formed four years ago by four young men : hamza and ali from morocco",1
for that reason,1
tayba. in that city only,1
you can notice the distinguished taste of ramadan rather than all of the year months.,1
five characters are connected to the world of football. through their daily lives we get to know in detail their bond with the sport,1
"their activities and the problems they have to confront due to the occupation of israel.
the daily lives of this five people are constantly affected by israel’s subjugation of palestine. however",1
these individuals manage to survive and endure all sorts of problems with dignity in order to enjoy one of their biggest passions: football.,1
housni has worked for years in the tunisian committee of film censorship. his job consisted of censoring subversive political content,1
uncle houssni has worked for years in the tunisian committee of film censorship. his job consisted of cutting off any political content likely to criticize the regime or threaten the status quo. years later,1
uncle houssni decides to take us into a retrospective journey through his memories,1
and open up his archive in a view of reconstructing all those censored shots and coming up with a whole new picture.,1
through a 28,1
old journey that brought together the great director mohammed khan and his pupil ahmed rashwan,1
where he has collaborated with many of the stations represented in films,1
festivals,1
through his personal archive of hundreds of photographs,1
documents and scenarios,1
as well as video archive and sound recordings,1
rashwan lists mohammed khan's journey as a feature film director and resulted in 24 feature films,1
called that city taiba al,1
"we wouldn't believe it.

these features were very apparent only in medina people. muslims",1
qasabji was not as famous as darwish,1
he started announcing the principals of the brotherhood amongst muslims of makah and medina. if that state wasn't told to us by the holy quran,1
many historians of arabic music believe that the renaissance of oriental music that took place in the early twentieth century laid its foundation on two cornerstones: sayyid darwish and muhammad al,1
length story to be told. the central part of paula’s new film will be a long trip to africa that the director and her main character will make at the end of october 2018. it will be a dangerous and emotional trip for ali.,1
a somali refugee she met in 2011 in a prison in ukraine. she used some of the footage in her previous work but always knew there was a powerful feature,1
will provide a vivid and rich flashback material tracing ali’s footsteps and the complex relationship between the filmmaker and the subject. spanish director paula palacios has filmed hundreds of hours of footage with ali,1
which palacios has,1
edward said is one of the most famous thinkers,1
not only for his ideas,1
"but for his relentless 
defense of the great issues in this world. he lived as an arab who first places the issue of his 
homeland palestine over all the problems that the intellectual",1
critic and politician must defend.,1
there will be a transmission,1
conveyance of the truth about the palestinian life in refugee camps. a family from the burj al,1
barajneh camp will host a british citizen in a challenge by palestinian activists in lebanon and britain,1
"to those who can live in the camp for a week. 
through the family",1
we will learn about the overall situation of the refugees and their political and economic life,1
their relationship with the lebanese environment and their feelings about their lands in palestine after seventy years of displacement,1
when the prophet mohammed (peace be upon him) migrated to medina,1
he found the people generous and preferring for other. so,1
numerous short films,1
television and articles,1
and dozens of awards at festivals together,1
"""finding farideh"" is a 75 minutes feature",1
we have an artist with a unique case and the phenomenon rarely found in the artistic field it is emergence of a genius artist in the sixth decade of life most sincere in stanzas art until they called him the best in this art,1
"the last stanzas of excelled in this art
 
we are in front of an artist only cares about innovation and satisfy his passion for sufi stanzas do not care to be fame so he did not get a lot of fame and when he died many people did not care about fouad abdul majid heritage we are in the presence of fouad abdul majid he sculpts",1
trying to find a a loophole in existing wall to pass last light beam from older stanzas through the 52 minutes duration of a film we live the biography forgotten fouad abdel majid and restore his artistic heritage,1
"""mekawy … missaharati el mahrwsa"" is a documentary film about the biography of the great musician sayed mekawy. throughout the fifty minutes film we get to know how his views was formed as a young boy",1
"his great passion to learn more about the world of oriental music and how he became one of its pioneers.  

throughout a number of rare and varied radio and television recordings",1
"we follow mekawy steps and highlight the features of his music and the secret behind this distinguished music that brought him to this outstanding place among the musicians of his time.

in this film",1
we choose certain stages of mekawy life to know through its details about his life,1
success,1
failures,1
achievements and what he hoped to offer for arabic music. we seek to assess the unique melodies he composed which enriched the eastern musical heritage and put it in the place it deserves.,1
the film tells the life story of the algerian freedom fighter,1
the great arabi ben mehedi,1
son of the mountains of the auras,1
who sacrificed his life for the sake of the freedom of his country,1
"facing the most systematic french torture tools that failed to force him to uncover his comrades or any of the revolution plans.  he was known among his friends as the ""ideas spring"" for his brilliant and genius ideas in resisting the french colonizer.",1
sarah is an egyptian girl who has moved to cairo in a search for better living. through facebook,1
she meets hayam the so called online ministry of finance. hayam helps sarah to make savings and sarah goes later in a trip to upper egypt in order to meeting hayam for the first time. un her way to hayam,1
the drama of new friendship. two peers,1
a syrian and a pole,1
both in their 30's. the syrian man risks his life to get to europe. a polish man risks going to jail for “smuggling people”. the pole’s name is maciek and the syrian’s alhaytham. alhaytham is recovering,1
he could face issues at the us border as well as a possible deportation at times of rapid policy changes. the six weeks road trip to africa,1
length documentary about an iranian girl named farideh,1
who has been adopted by a dutch couple 40 years ago,1
and now overcomes her fears and travels to her motherland iran for the first time to meet three families who claim to be her real family and have a dna test with them,1
and to find out about her iranian identity and culture.,1
a documentary film talks about the annual march lead by sheikh nimr alsalfiti in the spring of each year. accompanied by a number of young men crossing 150 km on foot during a three day journey starts from north of the palestinian territories traveling through the various regions of palestine and arriving to their destination,1
aqsa mosque.,1
filmed in observational style will be the center piece of the film. anything can happen on this trip and palacios will discover parts of ali’s life that she knows nothing about. the seven year archive footage,1
enter the usa. donald trump’s travel ban includes somalia and although ali is legal now,1
maciek gives him a shelter.,1
even in the face of his possible inability to re,1
but now he is finally making plans to do so towards the end of 2018. he is determined to make this trip,1
michigan and is about to get his first job as an uber driver. ali has dreamt of reuniting with his family for years,1
ali was accepted to travel legally to the us as part of a un resettlement program. he now lives in grand rapids,1
in ukraine for three full years. he spent most of the time there in a detention center because he tried twice to cross the border and enter into the european union illegally. in december 2013,1
as he says,1
my brother ali is an intimate film about one young refugee that delves deep into the complexities of the global refugee crises and our individual and societal responsibility through the lens of a documentary filmmaker and her subject. ali left somalia illegally when he was 13 to find a better life in europe. he ended up “in transit”,1
qasabji. however,1
and today his melodies are much more famous than his fame himself,1
realization in dakar are young dreamers and mysteries of fascism are strong young men who train long to move the lives of their families from the world of poverty to glory and wealth we will narrate all the details during a documentary full of sensations and realism in a mold that conveys in video and audio all the angles and hidden memories of the wrestlers and wrestlers who make their way towards the beginning of the ladder of success.,1
a girl whose tale was popular in the algerian oral lore. we will travel through the layers of the collective algerian memory and the alleys of ancient casbah of algiers,1
"""ana kalby dalily""",1
leading herself to an end that was striking to everyone.,1
"a tale in which written and popular history cross paths to tell the story of a castle still standing high on the banks of a hardly flowing river near the bridge of belaouan. 
above the castle’s entrance is a record of history saying that the sultan maoulay ismail who governed 
morocco with iron and fire",1
"did sent one of his generals to take control of the castle known as the black sultan castle and in did he managed to do just that and to liberate its people and 
the people surrounding it. 
the oral history advances a different narration and this what we will gear from the guardian and his 
family.",1
“limashsat” is a tribe in morocco,1
"which maintains a habit commonly known as the “procession” for more than 300 years. this tradition is surrounded by tales that seems to be fictional for anyone who have not had the chance to witness it. 
in fact",1
this habit is continuing and the tribe celebrates it with all its rituals ... it is a tribe journey on donkeys of all the age groups of its people to their great,1
"grandfather “sidi ali ben maashou”.
the purpose of the journey is to live as their ancestors lived and to revive the sense of belonging and kinship of the components of the tribe who are deployed on a large geographic area.",1
"the film allal ben abdallah is about  moroccan resistant allal ben abdallah who  trys to assassinate the  sultan ben arafa in 1953.
the story is told by his grandson said  with many details concening the preparation",1
"tracking and the attempt of assassination.
in the end said tells us how his great father became a symbol of struggle against tyrannies",1
the film is about ould msika life,1
"he is young mauritanian who defeat the colonial french state.
it is enough to mention the name of the ould msika
and you will hear the tales",1
which is rooted at the time.,1
the film tells the story of the bedouin poet altayeb wad dahawiya,1
who started his life in pursuit of knowledge. but upon learning of the murder of his brother,1
"he abandoned his pursuit to avenge his brother's death.
the film portrays the stories",1
tales & poems that have been associated with the most illustrious bedouin poets in sudan),1
to reweave the story of this girl and how she gave preference to her neighbor over herself in inheritance,1
the film highlights the story of fatima almʿakra,1
"such as ""emta hataaraf""",1
the film tells the story of an epic led  by the algerian hero “zuleikha ‘oudai” who fought bravely against the french occupation till the day of her martyrdom.,1
day war and the depletion of the jordanian army from the west bank,1
where we’ll be capturing their physical and spiritual interactions with hajj rituals. stay with group till they return home where we’ll be talking about their memorable moments and how it has changed their lives.,1
abdel wadoud,1
"""ma dam bteheb tenker leh""",1
stay there hidden. with his hidden radio,1
he kept sending information about the jordanian army leaders about the israeli enemy. it is another story about the unkown popular heroes who were under covered in the official history.,1
in 1945,1
radio was brough to gaza for the first time. the new comer became a focal point for the people in coffee shops and mosques. the film tells the story of the first radio in gaza.,1
a short historical film documenting the israeli occupation of the gaza strip in 1967,1
when gaza was under the egyptian administrative rule. through the testimony of a palestinian fighter in the gaza strip who is the main narrator witnessed these days,1
the story of the film is told.,1
at the beginning of the french colonization of tunisia,1
france tried to recruit young tribal  in the military. haj hamda tells us how the largest tribe in southern tunisia has chosen a peaceful way to resist and abandoned the whole country,1
umm kulthum's visit to tunisia in 1968 was a major artistic event celebrated by the tunisians,1
which was widely accepted and carried with it a political guarantee linked to the defeat of 1967 and an attempt by egyptian president gamal abdel nasser to reconcile with tunisian president habib bourguiba. mr. abdel sattar amamou,1
the tunisian historian,1
takes us through the details of the story of this visit in an interesting way with details,1
hassan najeela who was transferred to work as a teacher in kababeesh tells the story of the admiration he felt towards a bedioun lady named qufl. she was the reason for him to get introduced to the nature & enviornment of the bedioun woman,1
her power & her culture. najeela who had no way but to write about his love story in his diaries,1
a story that will never be because of the cultural differences between him and her,1
in the imagination of a young child,1
especially the tramway.,1
the film deals with the story of the reformer kheyreddine pasha and the major stations that distinguished his life in that pivotal stage in the history of tunisia before the french occupation. the film also focuses on the reform efforts that kheyreddine pasha tried during the second half of the 19th century and the obstacles that forced him to resign and to go to astana where he served as the grand vizir,1
the film tells about two foreign students studying in al,1
azhar from east african countries. the film reveals the circumstances surrounding their arrival in cairo to study,1
leave their homelands and families,1
and their way of life in cairo,1
and review with them the nature of the muslim community in their african countries.,1
a humanistic film trip into the world of the egyptian third class. three main characters,1
an old woman,1
a youngster,1
and a man,1
they usually meet in the third class train running to cairo,1
where each one of them goes to his direction,1
where we discover  their struggle in life of the third class  hotels,1
hospitals,1
and film theaters.,1
"""ya toyor""",1
dr. georges emphasizes on the importance of heritage restoration,1
"in terms of respecting the time and following the public regulations. dr. george continues to tell us how the state decided to shut down beirut tramway system and replace it with buses for development causes. 
at the end of the film",1
dr. chebli explains how the tramway became a lesson of civil education in lebanon,1
we return to the chehabi era,1
"dumari was known only through the words of his grandfather's story ""not a single dumari""",1
"a popular syrian story. in the documentary ""hikayat al abirin"" al",1
dumari returns to life to illuminate the ancient damascus lanterns and tells about an ancient legacy,1
and how we remember it nowadays.,1
"a  story of abu sayfein who leaded  al arrada band. “al arada” is often seen in weddings in old folk alleys where “al wassif” the narrator plays the anthems and chants accompanied by a group of men who follow him 
along with show casing the art of sword fighting 
“abou el sayfayn” is a documentary that reminds us of old damascus and its identity and the spontaneity of its popular culture until it became a steadfast of the tails of the passers.",1
from the village of chanay,1
situated in the lebanese shouf,1
to the days of prince bashir the second,1
"and highlights on the importance of its geographical location near rivers and governmental institutions. 
moreover",1
"to authenticate with the people the true story of ""hassan hamza""",1
known as akhwat chanay (akhwat means mad). this historical figure,1
akhwat chanay,1
was close to lady shams,1
"the wife of prince bashir the second. 
despite his madness",1
"akhwat chanay was the one to drag the water from el safa spring to prince bashir’s palace in beiteddine. 
but who was this person really? why was he known as akhwat chanay? and what happened to him after saving the life of the village by supplying water? 
the people of chanay will tell us everything that was not said about akhwat chanay ""hassan hamza”.",1
this film tells the story of beirut tramway from the day its system was opened in 1908 until its closure in 1964. dr. chebli tells us about the opening of beirut tram and how they used to name the stations,1
sarah meets many egyptian who are hayam,1
like trying to get their white dreams with their daily struggle for living.,1
drama film about thousand of labours from upper egypt,1
a visit to the israeli knesset,1
"and the war was just the beginning of a long journey awaited by the whole world.
peace talks",1
crossing and victory,1
then the time for war came in 1973,1
"anwar sadat
sadat assumes the presidency of egypt after the death of abdel nasser following the defeat
there was preparation for war to restore sinai",1
"the film deals with a very important period in egypt's modern history 
through farouk ibrahim's photographs of the president of the republic",1
former player for both the club and the palestinian national team.,1
roberto bishara,1
especially,1
players and,1
all through the voices of journalists,1
and the struggles it has had to endure (and still does) to get to where it stands today,1
the film portrays those wretched widows or divorced women whose struggle to survive  the harsh living realities in iraq forced them to embark on  hard jobs that have been traditionally reserved for men. under scorching sun and temperatures hovering between minus five celsius during the winter and fifty during the long summer,1
these homeless women toil to produce building material for the homes of others,1
the film follows the journey of sahbi souissi the photographer of habib bourguiba the first president of the republic of tunisia and the relationship that developed between them. this film also reveals to us some of the political,1
economic and social stations that the photographer experienced and reveals for the first time stories about some political events and the secrets of the presidential palace and the rise of bourguiba and his fall,1
"the film reflects the lives of the egyptian body builders and their struggles in the arab world.

we will see the body building as a business and sports and how it affects the mind and they body of these young aspiring athletes",1
the story of syria cannot be divorced from the story of its patriotic citizens. in this context,1
camp david,1
and prayers in al,1
who built the biggest project in egypt and middle east the high dam in 60s.. the film tells laborers' stories and life during 10 years the time of building the dam with the character elosta hiragy elkot who was mailing  his wife and tell her many details of simpletons laborers and the great poet abdlrhman alabnody represent in poem derived from hiragy envelops.. the film documents the story of the glory and the struggle of these forgotten laborers throughout history and have been credited in the national project in which egypt live by it so far.,1
reports their daily activities in their respective cells and shares their sufferings and hopes for the future.,1
the series looks at the conflicts that shaped vietnam from a new point of view: that of the vietnamese people,1
with unprecedented access to vietnamese archives,1
"the americans and among themselves. how did war change their lives?
what remains of that history? on the 50th anniversary of the end of the war",1
the vietnamese people fought against the french,1
between 1945 and 1975,1
specifically maluf  music.,1
in addition to its cultural activities in the musical field,1
the most important historical musical landmark in the capital of tunisia. we examine the circumstances of its establishment and the historical roles it played in preserving the tunisian musical identity before and after the independence,1
the house of tunisian music” is a documentary film through which we learn about the rashidia association,1
“rashidia,1
so that farouk ibrahim’s photos turn into a witness to the era and reduce history to photographs.,1
but farouk ibrahim’s lens was able to enter into the president’s personal and very private life in a model that is almost the only one in the world,1
"aqsa mosque
farouk ibrahim did not stop at these events only",1
the youth of the maghreb opt for immigration for different reasons,1
including studies and job opportunities. however,1
sometimes things do not go according to plan and they get involved in felony or unintentional offense. this documentary accounts for the life conditions of four incarcerated characters from morocco,1
tunisia and algeria. it exposes the charges they were arrested for,1
the biography of the illustrious journalist najib al,1
rayyes summarizes the story of a nation struggling for freedom and independence,1
the film evolves around the life story of mustafa sadiq al,1
rafi'i (1880,1
"zarka. 

 

in 2000 bilal was hanged for his crimes and suzanne received a life sentence",1
"she died in prison several months later.

 

the forensic crime department shares fingerprints",1
"murder weapons and witness testimony as well as the letter of confession to the family and police as evidence against bilal and suzanne. 

 

almost two decades after their death in prison",1
we also look at the possibility that bilal and suzanne may not have committed all of the murders. we present new evidence related to the murders of  4 dead men and 7 dead women in jordan of which bilal and suzanne were accused of killing. and ask,1
has jordan found the real killers ?,1
jay abdo's journey from being one of the most successful actors in syria to hustling to make ends meet as a political refugee in the us. jay has been through some of the toughest times with a collapsed acting career,1
he had to work small jobs from pizza delivery to driving for uber to survive. jay has lived the opposite of the american dream fearing the current administration's executive orders threats that could deport him. yet,1
he is not giving up thanks to his determination and to his number one supporter: his wife fadia who sacrificed everything so he can thrive.,1
the film tells three stories about three palestinian girls. it deals with the extent to which they relate to prisoners who are sentenced to high sentences that exceed hundreds of years in prison,1
where we live with their daily lives,1
to monitor the effects of their decision in connection with the suspension.,1
abu khaled cinema,1
a documentary discusses and spots the light on the cinema reality in the gaza strip through three kids who loved cinema and watching movies,1
they lack places for cinema and watching movies,1
so they came up with their own cinema exhibitor.  the documentary will observe their daily life,1
struggle and passion until realizing their dream of establishing their own cinema in the tiny alleys of the refugee camp.,1
wrestling sports across the world always refer to these places as a reservoir of talent in the world of free wrestling. other worlds of ambitions and aspirations for money and fame and self,1
"a male friend of the bilal who he has said tried to rape his wife and a as well as a known homosexual man who promised young men jobs in return for sex. 

 

the killings took place over a period of 4 years in both the wealthiest and poorest areas of the capitol and an adjacent industrial city",1
a woman and her child,1
"broken chairs and ropes. 

 

the victims included an upper class society woman",1
the film tells the story of the great iraqi poet nazik al,1
1937),1
one of the most prominent and striking thinkers in the scene of arab culture. he was also the leader of the conservative movement,1
which caused his literature and thought to be subject to suppression.,1
"shawqi’s name was linked with an epithet that added more greatness that raised it up to the mark of king’s and leaders greatness. however no one knows how and why shawqi was titled with this epithet
he lived king’s life as he was one of their companions and also lived and felt miserable life when he was exiled. he went throw a lot of struggles  were so clear to all and  also others but they were hidden  inside him",1
no one knows about  them. so in this project we seek to discover all sides in shawqi’s life.,1
capucci,1
"one the controversial monk personalities who was born in switzerland in 1922 and passed away at the age of 94 after living an eventful life of service to his country and to the palestinian cause. he used his connections with the vatican to further expose the israeli aggression against the palestinians to the world.
in 1965 became the vice president of the roman catholic church in jerusalem.
he was arrested in 1974 and charged with using his car to smuggle arms to palestinian resistance. he was sentenced to 12 years in prison.",1
malika,1
admitting to one of the crimes.  forensic evidence found at the crime scenes included bloody hammers,1
although she founded a great literary and cultural revolution by writing for free poetry for the first time,1
has marginalized her in favor of male poets,1
a story of a crime that terrified beirut in 1979,1
when mathilde helou and her son marcel bahout were murdered by ibrahim tarraf,1
a law student. ibrahim confessed and was executed in beirut meters away from the place of the murder the 7th of april 1983. the film follows the details of the crime and the murderer.,1
posing as sales representatives or local journalists to enter people’s homes bilal musa and suzanne ibrahim tawfic ‘azazi murdered & robbed 12 people between 1994,1
"1998. it was the largest spree of murders committed in the history of jordan. 

 

eleven of the twelve murders had been labelled “unsolved” before jordan’s crime unit identified the musa and azazi as the murderers in 1998. the couple had fled to libya and left a letter to their family",1
in this proposed series,1
we explore the stories and tales of some of the most important poems and odes in the history of arabic literature.,1
and the idea of growing together slowly fades away. only one of them will be able to really fight for his dreams.,1
"stage journey.

a wedding in albedan community goes through many stages",1
tariq abdullah showed extraordinary expertise,1
when he was a student of physics at the university of khartoum,1
after completing his studies began his career as an assistant in the physics department of the same university. thus realizing his dream. but a pure coincidence changed his life,1
he was invited by a european physics center,1
this was his bridge to the world stage of physics. tariq abdullah developed theories in nuclear physics and switched to energy research,1
namely the oil and gas industry,1
where he was able to solve one of the most complex problems in the united states of america.,1
women worldwide are born without uterus,1
so they do not have children. but randa al,1
akouri,1
a swedish surgeon of syrian origin,1
has developed a technique for uterine implantation. randa began a long,1
term research process. her efforts have been successful,1
and her team at sahlgrinska hospital in goteborg has so far given birth to 8 children from implanted uterus. this medical technique has been transferred to lebanon to help thousands of women in urgent need of uterus,1
"a journey through the traditions that characterize the mauritanian ""sonnaki"" wedding. ranging from how to choose the bridegroom to the bride and engagement rituals",1
an intimate drama is unfolding,1
through the day of the wedding and preparing the bride for their clothes and prepare for the wedding day.,1
ahmed dreams of leaving the country.,1
or the hypothetical expectation of great love,1
an outlet on a background of rap,1
a documentary film,1
the film delves into the turbulent life of author yousef edrees,1
"and how his prose changed arabic literature.
it also discussed his political role as an op",1
"ed writer who commented on social and political issues o his time.
in this film",1
edrees opens his heart to reveal a rebellious child an a fierce fighter who never leaves his intellectual battle,1
which is why his memory will always remian.,1
musician who roams across with us in sudan and interacting with environment and cultures and his music backgrounds,1
to end up with the formation a band for all these musical colors.​,1
in which we accompany omar to the reconstruction of an old car in the fifties 1959 to bring it back to its first course using simple and primitive materials.,1
is forced to deal with « what’s to hand ».  while his companions chose  social struggle,1
shoeshiners is a film with human interest  which observes the daily life of the shoe shine people in morocco.,1
"the film ""my home my school"" tells the story of three arab families living in turkey",1
france and the united states. they decided to teach their children's at home. the film shows the families' experiences,1
the obstacles they face and the success of their experience.,1
"the ""normal way” is one of the tunisian railways inherited from colonization. it is the only railway of the country built according to international standards",1
but it is also the deadliest. ahmed (35),1
one of the third generation of railway workers,1
the film gives the viewers a full picture of weddings in the mauritanian albedan community through an exotic,1
all of them are strange,1
ones in syria or madrid,1
for each of these stages has certain rituals that do not exist in any other country.,1
facing the unknown while balloted between legal and illegal foster centers on its firm land,1
and under an alien sky promising nothing but a blurred future,1
a new destiny is traced for thousands of underage immigrants in their search for a new home.,1
belarusian military zone. the area is heavy patrolled by armed forces and police and inside,1
you must act on your own. special polish,1
when the law does not protect people anymore,1
the history of zionist activity in tunisia in the late nineteenth and mid,1
twentieth centuries,1
which early early after the basel conference in switzerland in 1897 (the conference that emerged the world zionist movement) and took the form of a tunisian zionist organization,1
"the ""aghudat sion"" short of the balfour declaration of 1917.",1
it’s easier to start from scratch when you’ve never had anything before. imagine that one day,1
you have to abandon everything you’ve fight for: your family,1
your friends,1
your couple,1
your job and your life dreams. abandon to forget and build a new identity with a life without any margin for dreams. that’s the reality for most of the syrian citizens living in a limbo in turkey. muhannad,1
youseef and moatassam resist to abandon their dreams,1
their girlfriends or their vocation in a constant fight for survival. their families are divided,1
braving death in the high seas of the mediterranean and its devouring waves,1
his achievements and his own world,1
his frustrations,1
birth to death. the film will highlight the main stages of his life that left a significant impact on him and his poetry.,1
ramadan at the heart of the sea,1
