topic,count
whose images have become icons the global collective memory . it briefly reviews the images' protagonists,1
in their lives after years,1
and break the family’s cycle of poverty. or,1
or decades,1
the film is filled with love for the family and hope for his future. it is filled with dedication and promise,1
"and a sense of dignity in life and work. 
when zin ko aung quits school",1
his parents are distraught. they try to reason with him to explain how important education is,1
but he’s too stubborn to listen. then the oil fields of dahat pin start to run dry,1
"it’s clear the family needs a new direction to secure their future. many families move away to a new oil field that promises more 
4a thousand fires",1
and nature begins to reclaim the abandoned oil fields. but thein shwe can’t move with them because he can’t afford it. he decides to remain in dahat pin and make the best of it. zin ko aung is now 16,1
"growing from a boy into a man. it’s clear the family needs a new direction to secure their future and lift them out of poverty. 
zin ko aung decides to pursue his dream of being a professional football player by trying out for one of the national youth teams. he takes an overnight bus top yangon with his parents and joins the selection process where",1
amazingly,1
he is accepted to the team.it’s a great opportunity,1
one that could see him eventually join the national team as a well,1
paid professional player. he could earn enough to look after his entire family. the coaches entice him with the possibility of becoming rich,1
a celebrity footballer,1
even marrying an actress. it could be a dream come true,1
but the family knows that zin ko aung is unpredictable and struggles with commitment,1
"so he could quit at any time. 
now we are in the final chapter of filming",1
where we will see if zin ko aung will commit to the team and stay on the path of becoming a professional football player,1
perhaps even a star on the national team,1
but at the same time,1
and the reverberations of past lives. there is a sense of the futility of life in this seemingly endless repetition,1
fate,1
yoo min min aung,1
to reflect the effects of the crisis that changed the lives of their owners.,1
thein shwe and twe tin are willing to do whatever it takes to give their son a better future and break out of the cycle of poverty. more than anything else,1
they want their youngest son to get the education they never had and to work in an office,1
in a respectable job,1
not in the oil fields. the film begins with the birth of a new oil well,1
thein shwe’s hands deep in the mud as he digs in a chosen spot,1
hoping he will hit oil. a new baby is born in the family when their daughter,1
gives birth. the son zin ko aung,1
it’s dependent on luck,1
14 at the film’s start,1
is struggling to find his place in the world,1
trapped between his parents’ expectations and the more exciting promises of a new myanmar. he isn’t interested in school or hard work. he’s a moody,1
"rebellious adolescent who would rather live a carefree life with few responsibilities. 
his relationship with his parents is strained: their conversations are tense",1
the parents are often disappointed with him,1
"and their friends and neighbours make fun of the family behind their back. zin ko aung often disappears for days and his parents are losing hope in him.
thein shwe is trying desperately to make a different life for himself and his family",1
and he is desperate to break the cycle of rebirth. hard work is not enough,1
and issued what is known as anqlabaa statement number one included a promise repeated hundreds of times to hand over power,1
that the sudanese officer who led a military coup,1
through the presentation of the model abdul rahman sowr alzahab,1
saving yasser arafat’s life on 1970,1
in the wilderness of the bucharest delta,1
an abandoned water reservoir just outside the bustling metropolis,1
the little rebel are two 9 years old best friends,1
the enache family lived in perfect harmony with nature for two decades,1
sleeping in a hut on the lakeshore,1
catching fish barehanded,1
and following the rhythm of the seasons. when this area is transformed into a public national park,1
they are forced to leave behind their unconventional life and move to the city,1
where fishing rods are replaced by smartphones and idle afternoons are now spent in classrooms.,1
"the vesuvius is considered to be one of the most dangerous volcanoes in the world.
no other volcano in the world is inhabited like the (so called) ‘vesuvian red zone’",1
where roughly 800,1
"000 people live.
how do they live with this “monster” ready to erupt?",1
the story of amine bou soffara,1
the artistic photographer,1
who have been immersed in photographing these buildings for years,1
"for their beauty.
through this photographer",1
"the doors of these buildings have been open to talk about the stories of their residents especially o people and those clinging to live there even though they know the buildings poor condition that threatens their lives or maybe because they have nowhere else to live.
the movie goes into the deep relationship with the buildings",1
"displacement of the jewish community of falashas in addition to the succession of coups d’etat against nimeiry...
stories to be recited by chawki aljamal’s camera who will speak to us commenting his archive of photos of all his memories in the sudanese presidential palace.",1
taking us on a personal journey that ultimately led him to become the president’s photographer. he witnessed critical periods throughout history such as the october war,1
passed a hard time and tried to commit suicide for 3 times until he regained his volition. he decided to do sport,1
"he was granted afterwards of an intensive vocational training in world capitals (germany and usa).
chawki aljamal tells us about the places and more intimately the people he captured through his lens",1
a documentary that tells the story of the lebanese poet,1
bshara alkhoury,1
nicknamed the alakhtal alsagheer (the little oddball).  the film explores his personal and political lives,1
and highlights the poems he wrote and excelled in,1
and which blended between love and patriotism. his love,1
poems stood out and turned into songs still being sung today.  among those who sang his poetry were mohammad abdulwahhab,1
asmahan,1
fareed alatrash and fairouz.  his patriotic poems were so distinguished that he was considered the tongue of the arabs and the first defender of their causes.  he was,1
also,1
called the voice of the poor.  the film will present some of the alakhtal stories that had plenty of confrontations with critics who have several major disagreements with him including accusing him of plagiarizing from french poets.,1
i'll call it an experience a journey ... it's my long trip in a secluded area,1
my mother's hometown. i went far to find myself,1
to find my identity and for that i will try to walk through those small wooden doors to discover their secrets and to melt in a simple world amidst new people,1
the only connection between me and them is my mother’s soul stuck in this area.,1
we take you into the personal life of the photographer chawki othman aljamal. aljamal worked closely within president gaafar nimeiry circle during the time that he staged a coup d’etat to accede to power. an accidental photographer,1
he was neither keen on the business nor an expert in it. life’s challenges prompted him to look for a job,1
becoming a photographer in the sudanese ministry of culture. by virtue to this job,1
"the relationship of the artist with this beauty that he sees as a livelihood and also a treasure that could fade any second. this is why he rushes into taking picture right before the last breath of these buildings in order to immortalise them after they fade.
the movie looks for the interrelationships between",1
the buildings and the artist,1
the old residents and the buildings,1
"and also between the artist and the residents or the rest of the movie characters.
the movie ends with an art exhibition that gathers all of these architectural treasures",1
amou faces tough challenges. he meets new friends,1
discovers unknown places,1
and learns other cultures. thanks to this experience,1
amou will restore his artistic talent and inspiration. he then composes a song which he dedicates to said towards the end of the film,1
tunisian intellectuals thinks that gilbert al,1
nakache in tunisia is similar to ahmed al,1
marzouki in morocco. his writings on the experience of prison and tyranny in tunisia are one of those crucial testimonies about the horrific experience of tyranny and an important guarantee for not repeating it. al,1
nakache is the story of the sixties of the last century,1
the most important stage in the history of the tunisian independence state,1
through the story of a tunisian jewish militant,1
who chose to be tunisian only.,1
ahmed,1
a palestinian painter,1
lives in the united states. he seeks to paint a mural in the heart of the american capital that embodies the suffering of the palestinian people. on his trip,1
he meets artists and activists from various states seeking to develop an idea of his mural to present,1
instead of an image of an occupied people,1
an image of the suffering of marginalized minorities around the world.,1
"and doesn't use modern means of communication.
during this adventure that he takes on foot",1
"but himself as well.
said lives in the depths of a rocky desert in the southern part of morocco",1
neglected guitar in search not only of his friend said,1
and carrying only a backpack. we follow the various difficulties he has to overcome throughout his trip,1
the first african singer,1
25 years after its end,1
bosnian war photographer sanchez goes on a journey to search for the children captured by his lens during the war. so what will his outstanding journey uncover?,1
hassan,1
a regular arab guy who loves travel is driven by a constant curiosity to discover new places and communities. this series follows his trip across east africa: rwanda,1
uganda,1
and tanzania on a budget of $2000,1
and interact with african societies often ignored by arab viewers. instead of the superficial tourist travel methods,1
and the long,1
our series offers a guide to nomadic wandering: to interact with other cultures on a personal and humanitarian level,1
to explore our differences but more importantly,1
our similarities.,1
nicknamed amou,1
a forty,1
old man,1
carries his travel bag,1
awaited renewal finally arrive?,1
burkina faso engages in a historic election.  this is the first time that a change of power happens through the ballot box.  will the long,1
led predominantly by the youth,1
had closed and disappeared,1
an ancient string instrument popular in arabic countries,1
at the age of 13 and went on to study andalusian music at university. he subsequently toured widely throughout north africa and the middle east and in 1986,1
at the age of thirty,1
his dream through soccer is to see his parents again,1
he won a prestigious prize at a competition in iraq. however,1
it was not until his appearances at the festival of sacred music in fez that his music reached an international audience. chraibi has been one of the key players in a revival of the traditions of arab,1
andalusian music in morocco,1
and he continues to promote this heritage while also incorporating elements of turkish,1
iraqi and persian music into his playing.,1
a stray dog lives in the streets of cairo. like all other homeless animals in cairo,1
she has never given a chance to live in peace animals. the dog,1
who suffers from a severe wound because of mistreating,1
meets a group of volunteers who help stray animals finding proper shelters. the meeting concludes by granting her the best offer that she could get,1
immigrating to canada.,1
the palestinian photographers series takes us back towards over century ago to palestine,1
where we go on a journey to learn about the first lens of the palestinian photographers,1
and then to the multiple lenses and trends in photography. the photography studios,1
the film trace the life of said chraibi  he began playing the oud,1
emphasizing the need for rationalism and an ethical revolution.,1
and in more recent years was a strong proponent of an intellectual reformation of arab society,1
just an outdated heritage.,1
absolute respect and understanding for the nature of each culture and civilization  .,1
despite the fact that life style has changed in many african towns in the ivory coast,1
which they left him as a child 10 years ago to migrate illegally to france,1
the spiritual teacher “pierre lab “ is still teaching the customs of the sacred forest to preserve his ancestors’ heritage,1
"in a time when the youth of the town have already boycotted this kind of customs and traditions. 
 
through this documentary",1
we will explore the difficulties this spiritual teacher faces in passing on the traditions of the sacred forest through his son and some many other young people aiming to preserve the identity of the town and its traditions which have become,1
according to the youth,1
the film tells the story of the second generation of the indonesian mulkans who arrived on the ships of the dutch army in the 1950s,1
which were to become key concepts for arab nationalist thinkers,1
"after sukarno (the leader of the indonesian national forces) refused to recognize them because of their fighting in the ranks of the dutch colonialists against their citizens in the great archipelago. 
the film follows the journey of 5 second",1
generation characters,1
and their anxious lives reflects the price they pay as tax for a parent's choice.,1
"this documentary film retraces the lives of a group of a diehard football (soccer) fans that have given everything they have for the love of the game so much so that they have become a social phenomena known by fans across the board for their love and devotion to their teams.

this humane perspective is given to us by living the lives of these ""super fans"" where the love of the team comes above and before everything else.",1
the film tells the story of  constantin k. zurayk,1
he was a prominent and influential syrian arab intellectual who was one of the first to pioneer and express the importance of arab nationalism. he stressed the urgent need to transform stagnant arab society by means of rational thought and radical modification of the methods of thinking and acting. he developed some ideas,1
"such as the ""arab mission"" and ""national philosophy""",1
which were the first,1
their archive is lost,1
following the popular revolution of october 2014,1
and other studios still exist until our day. we will learn about the photographers who departed our world through their work. we will stop at the era the photographers had documented to see it through their eyes,1
the idea of establishing sea radios in the international water is to break observance and opening up freedom of press from the sea,1
the film features two models: carolina radio and the voice of peace radio,1
the film tells a story of somali girls went out of the ordinary in their conservative society by playing football as a hobby,1
they create a team despite their families disapproval. although not been recognized by the somali football association they managed to rent a limited space hall in abandoned area to use it for daily practices hoping that one day they will be famous in this game,1
the green card represents the dream of millions of young people around the world,1
especially the arab youth,1
which is still a sector of which america is the land of dreams. the film features four young arab youth to win the green card through the us government's random migration program each year,1
documentary about the nineties and the social and economic changes that accompanied them in arab countries,1
the tension between the two friends starts to build up. will their wishes come true?,1
announces that there will be a chance for some of the kids to travel and perform in europe. ian and pro start training even harder hoping they will be the chosen ones. as the travel is getting closer,1
trainer,1
their superhero and charismatic acro,1
steve,1
growing up in the suburbs of nairobi. their biggest dream is to become famous acrobats and travel somewhere far away. one day,1
in which 55,1
"000 people from around the world win the green card and the ability to travel to the united states and settle legally there.
the film revolves around a social and human context",1
presenting different stories to young men and women who share the same dream. the details differed in the search for it,1
the film shows the story of leading radio stations in breaking the control of low on press freedom,1
wandering beings and dreams... her name is malika,1
truckers,1
khalil raaed,1
their lenses and their work. by addressing their work,1
we will draw the features of their personalities and get to know them. we will meet the contemporary photographers,1
and we will shove off a searching journey in their archives on photos they considered as pivotal in their professional careers,1
"the photos that they influenced and were influenced by
an open series starts in six episodes",1
rayan is a child of 16,1
nakba period,1
where we get to know the person with the early lens,1
also kareema aboud who had lived in the same time. then we will stop in nazareth at the period of post,1
a coffee or eggs,1
catastrophe in the 1950s with the photographer of the annunciation. and we will live with the setback with nalbandian,1
he along his camera for his entire life were comrades never apart. we'll stop in hebron uprising (intifada) and then the return of the plo in the 1990s with the period when most palestinian photographers turned into news photographers such as mazen da’na and nail shiyokhi. after that,1
we move with osama al slwadi to ramallah to the second uprising (intifada) to capture how the events turned the news photographer to a photographer for the heritage and collective memory of the victorious life details either on death or on the occupation in every scene and photo,1
in the middle of the algerian sahara,1
in her relay,1
a woman writes her history. she welcomes,1
for a cigarette,1
simon baker (50 years old)  irish,1
and he was recorded at guinness book of records after he ran for 6 hours in a running marathon. he  founded the european amputee football federation. he visited gaza last year for the first time,1
within the arab and african world,1
"which through we reveal the humanitarian and artistic side of a captive behind bars.
the palestinian captive is a child of his environment",1
he interacts with it and with the long time that goes by while he lives in that cell,1
where great arts and creations come out of him and become a companion and a kind of entertainment to him,1
"as opposed to what his wardens wanted!!
we will talk about the (in prison songs) which were written",1
composed and performed inside the israeli prisons,1
"on the tongues of the former captives who were freed: “the loyalty team” as a model...
we will highlight the state of the art inside prisons",1
it highlights the artist's nationalistic personality,1
and we will stop by arabic songs which have become the songs of the prisoners and their consolation inside detention cellars and cell rooms,1
which the captives took as a model linked to many unforgettable stories inside the memory of the captive movement.,1
the film will shed light on the maghreb art,1
as we will answer several questions that concern the identity and philosophy of this artistic style,1
as well as its specificities,1
types,1
schools and current reality. we will also highlight the points of convergence of the various maghreb plastic movements and the intersection between the civilizations of their countries,1
and any role of the fine language in the advancement of the peoples of the region,1
and the role of plastic art in the technical cohesion between the countries of the arab maghreb in the face of what is broken by policies and conflicts in the region.      openness to western plastic art will be highlighted,1
is it cross,1
fertilization or an alienation,1
he lives its details,1
a film about the singing experience in the palestinian captive movement,1
and he worked on founding the amputee palestinian football team. he met 60,1
drowned him in an endless sadness.,1
"left by a child who lost interest too soon. from the seal
hunting run of the xx century to the environmental activist campaigns which banned it",1
"it looks like the westerners
taint what they touch",1
though only some of them seem to realize it.,1
a multi,1
talented artist: known for his rubáiyát,1
vivid poems,1
witty caricatures,1
puppet theater plays and films he wrote or acted in. he is the thousand,1
"year old salah gaheen.
this documentary relates the story of salah gaheen (1930",1
1986),1
a prolific egyptian artist who reached fame in every genre he produced. his contributions to art include but are not limited to renovating the egyptian popular poetry,1
drawing caricatures that made it to the magazines covers,1
writing puppet theater plays that were and still are massively popular,1
such as “el leila elkebira” (the big night),1
and writing song lyrics that reflect the spirit of the era he lived in. after independence,1
similar to many egyptian artists,1
he joined the 1952 revolution and participated with his art to fulfilling its dream. the defeat of 1967,1
"a child’s voice from the bottom of the sea accompanies us throughout the deadliest years of the mediterranean refugee crisis. 
several refugee mothers write letters to their children",1
of whom they have been separated by the sea,1
"and humanity.

in addition",1
while the spanish humanitarian ngo,1
from the beginning of the syrian revolution in 2011,1
reflecting the stories of homeland,1
"the yarmouk camp for palestinian refugee was the object of bombing and siege ordered by the syrian regime.
the film tell the story of",1
the inhabitants,1
who became activists by force of circumstances,1
some decided to mobilize themselves to face the bombings,1
the forced displacements,1
and especially the hunger,1
by opposing them with social work. their main purpose was to help children and older people cope with the situation. among them,1
abdallah (the director),1
his mother oum mahmoud,1
and the old abu rafat. three personalities,1
of three generations,1
"whose lives were irremediably transformed by war and siege.
from these characters",1
film tells the insight experience of the siege. these will be our guides to navigate through four years of life in yarmouk.,1
the documentary reveals the profound dimensions of his art in both music and lyrics,1
approach with high importance idea it is the peaceful transfer of power,1
face their father's sentence for terrorism questioning their believes and seeking different paths for their future.,1
in a small bosnian village,1
the story of three adolescent sons of an islamist preacher,1
including language,1
open arms,1
fights in libyan waters to save 550 people from a shipwreck,1
morgan and perry,1
two american students,1
have to do a university report about the moroccan family’s sociology,1
and in order to achieve this,1
they must live in two different popular moroccan communities between town and village. this will push them to break many barriers,1
cooking,1
they fly back to the west bank with their bride to be with the hope that they can one day be a part of the community without having to be an outcast.,1
and moroccan life way.,1
for the smallest sect in the world that aspires to reach a population of 1000,1
the issue of marriage is not only a hot topic for the samaritans but a sensitive one. a huge amount of pressure exists on the residents of this unique community living in mount gerizim,1
beauty,1
nablus because they only marry from their own people. due to the fact that the number of females outnumbers the males,1
"it's especially hard for the men of the samaritan community to find a bride.

enter ukrainian women who are injecting some hope into the samaritan community that finding a bride may be just 1800 kilometers away. 

after consulting with a ""marriage agent"" from ukraine",1
"eligible bachelors view a catalogue where they pick out potential brides to be.      
wanted: bride takes us on a journey to ukraine where the samaritan men meet their top choices from the catalogue. unable to communicate with each other due to the language barrier",1
in place which looks like a broken toy,1
"what happens when a western civilization reaches out to an ancient hunter based culture 4000 years old? this is the
story of the end of a small world. this documentary aims to describe the consequences of western civilizations on a
different culture",1
which created endless enmity for him in iraq and the arab world.,1
who lived in paris and was concerned about embodying and producing films that express the reality of his country,1
and from an abandoned railway station in the outskirts of baghdad where adnan stays,1
four characters from four different generations are mirroring the life experience of the author to tell his experience with fear,1
weapon,1
ware and revolution.,1
egyptian and european psychotherapists use the arts of drama,1
plastic arts,1
movement and dance arts in psychotherapy. with them we dive into the minds of psychopaths who struggle with anxiety,1
trauma,1
and other psychological problems. between colors,1
music and collective rhythmic movements,1
we review the impact of these innovative therapeutic techniques and the nature of those who resort to them.,1
june 2000 a war broke out in kisangani. for two decades now,1
the victims of the six,1
day war in the democratic republic of the congo have been fighting in kisangani for the recognition of this bloody conflict and demanding compensation. tired of unsuccessful pleas,1
they have finally decided to voice their claims in kinshasa,1
after a long journey on the congo river.,1
a biography of film director med hondo,1
from a popular busy street of old baghdad where ali lives,1
from high mountains of sinjar where akheen watches the enemy,1
from the heated desert of iraq where nassar’s lives,1
once,1
70 players in his first trip to gaza,1
and the number of the players has increased to 90 this year.  he chose the best players to join the new football team,1
"and they are still attending continuing training sessions to get ready for their first game.
amputee rehabilitation program in gaza is held by the icrs and supervised by simon baker. we will follow up 3 gazan amputated young men stories viewing their lives in gaza under siege",1
division and the great march of return.,1
the little engineer and pro,1
a motorcycle may seem a way to entertain some's life,1
but it is the hero of the story for tens of thousands of ordinary egyptians. it also,1
"became a means of rejection and resistance.
a movie that tells about five egyptian characters",1
leading us back to algeria and to the silence that exile imposed.,1
each of them,1
owns one of these motorcycles,1
through whom we see different worlds.,1
aïcha and mabrouk,1
algerian immigrants in france,1
separate after sixty years of marriage,1
ian,1
the most important pioneer of mauritanian cinema,1
and by fighting slavery and racial discrimination.,1
""" which represented the national project's antithesis in the arab world",1
the biography of the syrian president,1
my brother mahmut wants to divorce his newly wed wife nezahat. at the same time,1
zenep,1
my young sister engaged to her cousin manages to break free and gets a factory job. as i delve into their life,1
a frightening image of child marriages appears in turkey.,1
a documentary about the heritage of aragouz in egypt through the past five centuries. the origins,1
the history,1
and its effect on social and political life in egypt. through documenting the journey of five modern aragouz artists,1
we go deep into the world of  aragouz,1
its secrets and the efforts to prevent it from becoming instinct.,1
nuri al,1
saeed was one of the founders of the army and the kingdom of iraq and the first regime behind the colonial rule. he held the position of prime minister in iraq 14 times,1
to be the dean of the hashemite kingdom of al,1
faisaliah with its three kings,1
"starting together and ending together.
the controversy arose around him because of his policy with the british",1
appeasement,1
"not confrontation. he supported the ""baghdad pact",1
which symbolized an artistic,1
in an arab village situated in south of turkey,1
harmony and success for one of the most important arab bands,1
challenge,1
ahmed fouad hassan,1
adib al,1
shishakli,1
who ruled syria between 1953 and 1954 and was one of the most controversial figures in modern syrian history. he carried out two military coups in syria at the end of the forties,1
and his presidency did not last for more than two years,1
"and he was assassinated ten years later in brazil.
the film re",1
explores the man after more than half a century since his death.,1
in 1948,1
the founder of the diamond band,1
"developed the music industry in egypt and the arab world by creating a band called ""the diamond"". we tell the story of 40 years of perseverance",1
stood at his graduation from the higher institute of dramatic music and a group of his colleagues to play one of the tracks,1
a sign of the emergence of one of the most important musical groups in the arab world,1
which was joined by abdel halim hafez,1
and societal movement that sought a cultural identity and a civilizational role for the nation.,1
then embraced by abdul wahab,1
and blew up they are of the potential to become the diamond band in a few months in the arab world. a group of skilled musicians,1
brought together by talent and academic study,1
cultural and religious authorities. the celebrations vary from one region to another,1
the ahlil is one of the finest popular arts in the algerian desert that have preserved its spirit and charm and originality since its appearance thousands of years ago. ahlil was chosen as the first algerian heritage globally classified by unesco in the list of the oral and intangible heritage. it’s a method of mass singing and dancing extended between chanting and oral poetry and music performed with simple musical instruments by the tribes living in the big sahara,1
the film define the sculpture in the art movement andtraces itsevolution in the region fromiraq and ancient egypt till now. also it makes in to evidence the role played by this art in the society as a medium for nation's transcendence and to archiving the history.,1
وسنستعرض عدد من الاقتباسات التي كتبها في كتبه ومقالاته ونناقش محتواها ومضمونها,1
على أطراف بوخارست ، تحت خزان مياه مهجور ، عاشت عائلة إيناتشي في انسجام مع الطبيعة لمدة عقدين من الزمان. ناموا في كوخ على شاطئ البحيرة وعاشوا على صيد السمك. تقرر الحكومة تحويل هذه المنطقة إلى حديقة وطنية عامة ، وتجبر العائلة على ترك حياتهم التقليدية والانتقال إلى المدينة ، حيث يتم استبدال شباك الصيد بالهواتف الذكية والخيام بالحوائط الأسمنتية، لتبدأ العائلة في مراقبة التغيرات التي تطرأ على أبنائهم من جراء تلك الحياة الجديدة,1
"جبَل ڤيزوف vesuvius، في شرقي مدينة نابولي في إيطاليا، يُعَد من أنشط البراكين الثائرة في أوروبا، ومن أشهر البراكين الثائرة في التاريخ.
إلا أن أكثر ما يميزه عن غيره من كل براكين العالم هو تواجد ما يقارب من مليون شخص يعيش تحت سفحه مباشرة، في منطقة تعرف إعلاميا بالشريط الأحمر الخطير.
كيف يتعايش هؤلاء الناس مع هذا التهديد، ماهي مشاعرهم نحوه وما هي أسباب بقاءهم هناك برغم معرفتهم بحجم خطورة البركان ومشاهدتهم الأدخنة المتصاعدة منه يوميا بأم أعينهم؟",1
يروي الفيلم سيرة حياة الملحن والفنان اللبناني فيلمون وهبي الذي رحل في عام 1985، تاركاً إرثاً ضخماً من الألحان والأغنيات والأفلام والمسرحيات، سنحاول تتبع الإرث الفني لفيلمون الملحن والكوميدي، ودوره الكبير في تطوير الموسيقى العربية حتى أصبح واحداً من الموسيقيين الخمسة الذين أرسوا دعائم الأغنية اللبنانية. كيف كانت علاقته بفيروز والرحابنة، وكيف طغت شخصيته الهزلية في مسرح الرحابنة وعلى ابداعه كملحن لأجمل ما غنت فيروز.,1
يرافق الفيلم المصور الفوتوغرافي أمين بوصفارة في رحلته اليومية بين المباني العتيقة  التونسية الآيلة للسقوط أو الهدم . يلتقط لهم صورا قد تكون الأخيرة. نعيش معه قصص البنايات وحكاياتهم المخبأة بين النقوش والجدران القديمة ونفهم علاقته بكلّ بناية وكلّ صورة التي تجتمع كّلها في نهاية الفيلم لتشكل معرضه الفتوغرافي الأوّل.,1
وثائقي يستعرض قصة المفكر الليبي الصادق النيهوم منطلقين من النيهوم كانسان نروي فيه قصته الشخصية ونرسم ملامح فكرة بموزاة ذلك حيث سيكون الفكر حاضراً في كل جوانب حياته,1
فنرى فكرة يكبر معه كما يكبر سنه,1
وسيركز الفلم على النتاج الفلسفي والفكري الذي قدمه من خلال استعراض أبرز أفكاره وكتبه ومقولاته وخلاصات ما وصل له,1
محاولين التعرف على هذه الجوانب من مفكرين عرب متناقضين معه ومؤيدين له نسمع منهم وجهات نظر مختلفة,1
"وفي معرض الفلم سنعرض قصة عدد آخر من الكتب منها  دراسات ""الذي يأتي والذي لا يأتي""، ""الرمز في القرآن"". 
وبالإضافة إلى الجانب الفكري، يحاول هذا الفيلم الكشف عن جانب غير معروف من حياة النيهوم، وذلك فيما يتعلق بالعلاقة الوثيقة التي ربطته بالقذافي في السنوات الأولى للثورة وقبل مغادرته ليبيا، عندما اعتبر أحد خلصائه في مجلسه، وحتى أن هناك من أشار إلى أنه هو الكاتب الحقيقي لـ ""الكتاب الأخضر"" بينما اكتفى آخرون بالإشارة إلى مدى تأثر القذافي به",1
سأسميها تجربة أو ربما رحلة…  هي رحلتي الطويلة في منطقة منعزلة ، مسقط رأس أمي. أقرر الإبتعاد ليقودني سفري بعدها بعيدا لاكتشاف ذاتي ، من أكون حقا، وللقاء شخوص جديدة ومعايشة أمكنة غريبة، منازل متناثرة هنا وهناك على القمم سمة الفضول وحدها من ستقودني للتعرف على أهاليها، سأحاول طرق تلك الأبواب الخشبية الصغيرة لاكتشاف اسرارها ولأنصهر في عالم بسيط وسط اناس جدد، صلة وصلي معهم الوحيدة هي روح امي التي لازالت تحوم في مكان ما هناك,1
"مغني إفريقيا الأول محمد وردي فنان الطمبورة النوبي الذي ذاع صيته في السودان، اعتقل في عهد النميري، وقضى سنواته الأخيرة في منفاه، غنى لأكثر من نصف قرن ولا تزال كلماته رنانة في الأذان النوبية مربوطة باسم الوطن والثورات.



the first african singer",1
يتناول الفليم مسيرة الشيخ والعالم الصوفي الموريتاني ماء العينين وبصمته في العلوم الدينية وتأثيره في عالم التصوف ، هذا إلى جانب مساهمته في الجهاد ضد المستعمر في الصحراء,1
بعد مرور ربع قرن على انتهائها، يخوض مصور الحرب البوسنية سانشيز رحلة بحث عن الأطفال الذي التقطتهم عدسته أثناء الحرب. فماذا تخبئ رحلته الفريدة له من مفاجآت؟,1
"حسن مواطن عربي بسيط يحب الترحال. هذا الفيلم يتابع رحلته حول شرق إفريقيا مروراً برواندا أوغندا كينيا حتى يصل إلى تنزانيا ، بميزانية قدرها ألفين دولار و تجهيزات قليلة جدا تتلخص في شنطة ظهر. فيلمنا هو دعوة للتعامل الإنساني مع الآخر، هو نظرة داخلية للمواطن الأفريقي مع كل تنوعه واختلافاته.
 رحلة حسن هي دليل للتجوال و بعيدا عن الزيارات السياحية التقليدية.",1
رجل في الأربعين من عمره ملقب بعمو، يحاول استعادة ذاته، حاملا على ظهره حقيبة السفر وقيثارته التي أهملها لسنوات طوال، ليعيش تجربة بحث عن صديقه سعيد، الذي لا يستعمل وسائل التواصل الحديثة، والقاطن بقرية في أعماق الصحراء الصخرية بجنوب المغرب. أثناء هذه المغامرة التي سيخوضها مشيا على الأقدام، سيواجه عمو تحديات صعبة، وسيلتقي بأصدقاء جدد وسيكتشف أماكن وثقافات جديدة، هذه التجربة ستعيد له طاقته الإبداعية وإلهامه، ليكتب ويلحن وهو في طريقه إلى سعيد أغنية يهديها له في نهاية الفيلم,1
يحكي الفليم قصّة الرحّالة والصحفي والدبلوماسي السوداني المعاصر، أحمد حسن مطر(1904,1
1985)، الذي لقّب  ب  سندباد السودان، اذا بلغت رحلاته  نحو مائة رحلة، ومسافة نصف المليون ميل. نقل فيها خبراته وتجاربه في العديد من دول العالم حتى حط رحاله من جديد في وطنه السودان الذي مٌنع  زيارته ما يزيد على الربع قرن ليساهم في صياغة الدبلوماسية السودانية في مرحلة ما بعد الاستقلال,1
"""فيم أفنيت شبابك؟"" هي صرخة الشاعر الفرنسي بول فيرلان  التي كتبها في السجن.
عرفت كتابات بول فيرلان، وصديقه الشاعر الفذ رامبود، قبل أن أعرف جيلبير النقاش.
وعرفت كتب جيلبير النقاش قبل أن أعرفه شخصيا، ومن بينها كتابه الذي يروي مسيرة عمره مع الفكر الماركسي و قصة نضاله ضد الحكم الديكتاتوري، وهو كتاب اختار له صرخة فيرلان كعنوان: فيم أفنيت شبابك؟
كنت حينها ناشطا في الحركة الطلابية، إبان حكم الجنرال بن علي، وكنا كطلبة نتبادل كتب جيلبير الذي يناديه الجميع بلقبه الشهير""بابي""، وهي كلمة فرنسية تعني الأب العجوز أو الجد.. وكأنه صار الأب العجوز لجيل كامل وليس فقط لابنه سليم.
ثم عرفت سليم النقاش بعدها بسنوات طويلة.
سليم ابن تأخر انجابه كثيرا، فقد رزق به والده في منتصف العقد الخامس من عمره. هكذا بات ثمة عمر كامل يفصل جيل الأب، الذي ولد قبل الحرب العالمية الثانية بقليل، عن جيل الابن الذي ولد قبل أحداث ١١ سبتمبر ٢٠٠١ بقليل.
جيلبير ذو الثمانين عاما، الذي أرهقت الجلطة الدماغية حركته، يحاول أن يهزم المرض بالكتابة، أساسا عن ذاكرة الاستبداد في تونس.. عن ذكرياته مع السجن والتعذيب.
أما سليم، فقد هرب من تاريخ أبيه ومن الوطن ومن الأيديولوجيا، إلى التمثيل، وهو اليوم طالب في المعهد الملكي للفنون في بروكسيل.. الغريب أنه يعمل اليوم على مشروع مسرحي مستوحى من كتابات والده وتاريخه.
بين القصتين ولد هذا الفيلم.
""أبي.. فيم أفنيت شبابك؟"" فيلم يروي مسارين مختلفين، بتساؤلات مختلفة، وأجوبة مختلفة، لجيلين مختلفين، تربطهما ذاكرة واحدة.",1
