topic,count
the film “fourth age”  is a 52 minutes documentary conveying successful experiences of  old  people  who  discovered in themselves new  talents after retirement  not  surrendering  to boredom and  laziness. the film focuses on those talents closely and accompanies the characters in this journey of challenge and change. the film shows success stories of powerful characters from lebanon and morocco who had the will to defy old age breaking by this the prejudice there is on elderly people in the arab world. it always seems in our societies that getting old and retiring is like a death sentence,1
and the image of old age is linked to sickness and depression. our characters break this image by their will and success. contrary to those,1
we will highlight also the life of old people who didn’t have the choice of retirement  being obliged  to continue work despite old age,1
due to the lack of laws and rules to protect citizens when they grow old,1
the documentary tells the story of the algerian poet mufdy zakaria. the film goes to both his personal life,1
and his struggle against france before and during the algerian revolution. this life that he lived as a poet,1
a revolutionist,1
a journalist,1
and as a politician.  his words are still flying in the algerian air,1
every morning since the moment he has written his most popular poem “qassaman”,1
to be the anthem,1
the idea is launched from one of the properties that was under construction in the vicinity of rabaa al adawiya square,1
which had a big role in the resilience of protesters in the field,1
parliamentary elections in june 1989 in poland brought hope for better future for many,1
partially free,1
the round table talks and the first,1
houses and even in royal and presidential palaces. when she died,1
the young girl,1
dressed as a bedouin boy,1
spent her childhood and adolescence roaming egypt's villages with her father singing in private wedding parties. many years later,1
she turned into a diva that people listened to everywhere,1
in rural and urban centers,1
coffee shops,1
theaters,1
millions took to the streets to bid her farewell knowing that she would remain unforgettable. on the first thursday of each month,1
"nimeiry's regime in applying the islamic law ""sharia"" so he was executed for apostasy from islam",1
her songs would make some laugh and others cry. for many listeners,1
her voice represented egypt.,1
this documentary revolves around the martyr mohamed zerktouni,1
one of the peerless moroccan resistant’s that inaugurated resistance against the french colonizer. as well as their extensions. zerktouni started his activism within the secret resistance prior to his building a small team of resistant’s that he not only supervised but also provided with weapons in 1950. he carried out his first commando operation when he exploded the train transporting the colonists from algiers to casablanca. he was endowed with such smartness and maneuver that everybody who knew him could only confirm. when  he was captured on june 18th,1
1953 at the age of 27,1
he chooses to commit suicide to preserve  the  secrets of the movement.,1
"a documentary that explores mahmoud mohammad taha who was well known as ""the teacher"". taha has created a very wide controversial in sudan from his first political activities started by his refusal to the british colonization then his long struggle with political and religious traditional parties. however he was extremely refusing the political islam and he was also against gaafa an",1
"houses castles and historical paths. the characteristic agriculture stone terraces in the village was considered as a world heritage site by unesco according to its universal values in june 2014. the terraces that were built by human being using more than 200 million stones throughout the years.
the film also shows how the village was attacked as other neighbor villages by the israeli occupation forces however a group of men protected the village and called its inhabitants to come back home. the same inhabitants who helped the unesco team to claim the site as a world heritage under danger to stop the wall which was intent to destroy the terraces and the unique irrigation water system that were built and formed more than three thousand years ago.",1
a story that can be told through the village's archeological sites,1
along with his efforts to advance arabic digital content. through interviews and archival footage,1
driven linguistic tools,1
until the moment this officer entered to gaza as a solidarity journalist,1
this officer came to him carrying all hopes,1
he offered him to work and opens him a studies center,1
through this center he collected and gained the information he needed about the factions and much more.,1
after the martyrdom of the collaborator's a.a's father,1
he was filled with the idea of revenge for his father from the israeli occupation. he thought that the best way to kill the israeli soldier is to collaborate with occupation to achieve his dream of revenge,1
but unfortunately,1
his plan failed as he fall in collaboration and could not return back.,1
"this film shows us how traitor r.m fell in the mud of betrayal with ""israel"" and after the political spilt of the palestinian in 2006 r.m became very vacant since no work to do",1
"and free time became major enemy for him which forced ""israel"" to dump him and get rid of his services. r.m needed severely to travel in and out of gaza which allowed the ""israeli intelligence"" to take advantage of such situation. r.m now serves his time in the internal gaza jail for what he has done and splashing his hand with the blood of one of main leaders in the palestinian resistance movement",1
"a documentary reveals the secrets of one of the most ancient natural sites on the face of the earth. ""wadi hetaan""",1
"or ""the valley of wales""",1
has been discovered in the early 20th century,1
"and hence various amazing facts has been discovered about sea creatures which fossils were found there. the discovery of ""wadi hetaan"" has had a great impact on the evolution theory of wales and how they evolved over the years from carnivore’s animal that live on the land into sea creatures.",1
this documentary tells the story of the biggest cave in lebanon: jeita. it was discovered by william thomson in the 1800s,1
and he was followed by explorers and speleologists since then until today. through jeita’s story we’ll get the chance to enjoy its beauty from its tiniest details to its grandiosity.,1
this documentary tells the story of barqash’s forest that is situated in the north of jordan. it’s a forest where a natural cave was discovered,1
he was introduced to an israeli officer who identified himself as a british journalist. s.r has returned to gaza and did not find a work,1
there,1
the thing prompted him to travel to algeria,1
where they born and lived  by secession day they found themselves  without any civilian rights,1
and challenges of the resistance to get the independence from french colonialism.,1
the documentary describe case of social and family partition to sudanese families from south and north sudan. they found themselves in legal status,1
after the secession of south sudan in 2013,1
while they lost their previous nationality and forced to accept  another ethnic nationality  according the father nationality. for that,1
you find more than two nationalities in  same home or the family while they were in past in one home,1
land. the film documents for families and sudanese societies who lived peacefully under the family care,1
but they separated and facing the sufferance of partition  due to political change.. they deal  as foreigners in homeland,1
such as right of residency,1
collaborator with israel s.r is a palestinian youth who was subjected to domestic violence by his father,1
work  and the right of propriety and before all that the political rights      and it is astonishing that this partition  separates between the man and his wife,1
family,1
children,1
home and  his job. all these happen,1
accompanied with social and psychological effects and results…it   will be reflected in the film.,1
a documentary film speaks about the people integration in wadi halfa region in north sudan after their regions were flooded by water of high dam. they had immigrated to the region of (kashm al,1
girba) in eastern of sudan….. later named (new halfa).,1
trees aging more than one thousand years are still living,1
and ai,1
"the film as a part of ""dhaliz"" series tells the story of ""battir"" a village located between the historical cities of jerusalem and bethlehem. the film takes us in a journey through images to show the site and its charm",1
speech,1
strange caves,1
"water temple and finally the aqueducts.
it is all linked with water",1
"the aqueducts is a great walls built in the roman era to transfer water from ""zaghouan""   to the thirsty carthage.
the big temple or the small one was specially built for cult the zaghouan water.",1
fringing the atlantic coast,1
the park comprises sand,1
dunes,1
coastal swamps,1
small islands and shallow coastal waters. the contrast between the harsh desert environment and the biodiversity of the marine zone has resulted in a land,1
and seascape of outstanding natural significance. a wide variety of migrating birds spend the winter there. several species of sea turtle and dolphin,1
used by the fishermen to attract shoals of fish,1
"can also be found.
inhabited by ""aamrakn"" where they settled thousands of years ago and kept most of the customs and traditions even today despite the civilizations that came by european explorers",1
"including missions that occupied this spot of land over many epochs.
and finally after mauritania's independence in 1960",1
the island became a subsidiary and part of the basin arguin prepared by unesco a world heritage site.,1
tassili caves consist of a group of volcanic rock formations and exotic sandy shape,1
which resembles the ruins and ruins,1
"known as the "" stone forest "" . there are caves above the surrounding high plateau deep cliff in an area located by a large proportion of the moving sand dunes . the walls of these caves contain a series of strange inscriptions",1
which represents the full life of an ancient civilization. an analysis of these images experts discovered that date back to 30 thousand years.,1
historic gardens,1
this documentary explores mohammed al,1
sharekh’s journey as the founder of sakhr and his role in revolutionizing arabic computing. it highlights his innovations in translation,1
"who could ever imagine that the high towers of abu dhabi conceal one of the most beautiful natural treasures of the world?
bu tinah island is rapidly advancing to conquer a place among the seven wonders of the world.
home to the planet’s second largest population of dugongs",1
text,1
ocr,1
and a diversity of animals is rich,1
foxes and birds and reptiles. through this forest also,1
the christ passed by another small cave,1
that’s famously called now “the cave of christ.” although a great and vast green space,1
the forest of barqash is now threatened by the human’s urbanisation,1
a globally endangered species,1
fresh  water,1
"bu tinah also hosts the enchanting hawksbill turtles.
here you can see migrating birds sojourning during their journeys between asia and europe. but you can also find resident birds such as the unique socotra cormorants dancing on the sea",1
and one of the most powerful birds of prey and skillful fisher,1
"the osprey.  
when seen from above",1
bu tinah looks like a rare painting with its coral reefs clearly visible underwater,1
the capacity of which to survive extreme heat currently baffles scientists.,1
"""zaghouan""  means : curative mineral waters",1
zaghouan mount,1
union 4,1
clearance in one part 90,1
minute summary of the events of the series of crusades,1
"palestine.
since her early youth",1
sports and social aspects associated with this football competition.,1
the film evolves around the history of football in algeria. it sheds light on the golden generation of senior players who rose between 1975 through 1989 and more particularly on the most important clubs that contributed to their making. in the era of the french occupation of algeria,1
the role of those clubs transcended star,1
making to the resistance to occupation. besides the historical approach,1
the present documentary focuses on the social aspects that accompany this game an all the events,1
phenomena related to it in a festive and competing ambiance.,1
the film deals with morocco derby between widad and raja and exposes the social aspects of this phenomenon,1
in addition to the story of the two clubs from their early days until now,1
as well as all the events and phenomena that relate to this football competition and make it a distinct social and sporting event.,1
hamdawiya,1
a documentary film in which we will shed light on hajja al,1
the “history of the lebanese cinema” is a documentary film that portrays the history of the film industry in lebanon. the film takes us on a visual journey between the past and the present. through a flashback technique,1
the film takes us back in time to the year 1929 when the lebanese cinema was launched,1
then brings us to the golden age in the fifties and sixties,1
and then to the present date. the film sheds the light on the identity of the lebanese cinema,1
and its status on the arab drama map after the passage of nearly eight decades on the launching of this art.,1
among three arab countries and other european and amongst six living tongues,1
the jordan derby between al faysali vs alwihdat and all historical,1
and the society that lacks awareness and mercy.,1
the health system that leans on ignorance,1
like a school founder ula,1
and cairo to live their reality as anxious cities.,1
in the syrian revolution civilians running for their lives fled to nearby countries,1
"turkey now holding around 2.5 million refugees.

the refugee camps holding around 300.000 of them and the rest is scattered around different cities of turkey. there are 700.000 school children but only 300.000 of them have the chance to go to a school. 

in the documentary the daily life of syrian refugees is shown through 4 different socio economical families and 2 schools. which are",1
fatma huseyin,1
meryem shehirli,1
yaman tarabishi,1
"samir al kadiri and their families.

also mentioned a few character’s stories in the film",1
one of her teachers nasira and a restaurant chain owner nizar.,1
"after their diagnosis with ms (multiple sclerosis) disease in egypt. as their dreams crash onto the severity of the disease and the failure of the health system in egypt. 
each of them decides to fight back in their own way against the epidemic of the unknown ms disease",1
the film depicts a traditional egyptian band and a popular icon that turned the street into its own theater...  a band that has long enchanted and delighted the egyptians in their joys and rituals,1
it is hasaballah band for copper musical instruments,1
which emerged from the heart of mohammed ali street in historic cairo in 1860 by its founder mohammed hasaballah,1
and instrumentalist in the egyptian army band during the reign of muhammad ali,1
"to become part of the egyptian folklore that extends to the present day.... 

the film talks about three different bands that believed in this idea and served it",1
"and took ""hasaballah"" name as its adopted and inherited title.. they have been credited with maintaining this name and reviving this icon for decades.",1
the film exposes the struggle stories of a group of people,1
her life events are dramatically agitating mixed with passion stopped at the limits of her pen’s talks to her papers. she is the writer and literate may ziade who was the sole daughter born for a lebanese father and palestinian mother in nazareth,1
she published literature,1
people and their conceptions,1
critical and social articles and researches in the most prominent journals and magazines. as for books,1
and her passion for photography,1
"she decides to offer her a camera and to teach her how to take pictures. the two of them set off on an adventure where shaheera takes pictures of her own private world as a syrian refugee in lebanon.
then",1
raghida decides to teach shahira how to read and write during the summer vacation. and,1
with the beginning of the academic year 2015,1
2016,1
she registers her in shweir public school,1
so shahira can start her life journey with education and knowledge.,1
ali is a young man from dubai,1
venturing to find a valuable opportunity to gather wealth,1
plans to make money quickly. his only way is to search for diamonds in indonesia. the film traces ali's journey and lives with him on daily basis the adventure between the possible and impossible .. will he achieve his dream,1
thousands of miles away from his homeland?,1
through the creative projects of three arabic educators,1
amna from oman,1
aref from palestine and mohanad from jordan,1
the film narrates a story about use of ict in arabic classrooms,1
"and its impact on students’ learning capacities.
amna is a primary school teacher who teaches arabic lessons through computer games. she designed a virtual teacher amuna who makes arabic grammar exciting and enjoyable experience. aref uses ict to bridge gap between informal and scientific conceptions and mohanad utilizes augmented reality and video games for educational purposes.
 referring to their teaching experiences they all agree that “although ict is breathing life into education”",1
the learning technologies cannot be a replacement for deep teacher,1
a friendship bond grows between shahira and raghida. when raghida discovers how intelligent shahira is,1
"shahira is a seven year old syrian refugee in lebanon. she lives with her family in “zeghrine” close to raghida’s house. she spends most of her time helping her parents in agriculture work instead of going to school.
as time goes by",1
and how it was that school is the transformation of the village of tunisia point to move from a poor village neglected focus of attention of many of the fine artists and potters from around the world,1
with other musicians,1
"her first work was a collection of poems published in french in 1911. weekly on tuesday she used to make her literature salon that was featured with wide prospect and beautiful language.
she suffered a lot after her father’s death in 1929",1
then her mother in 1932. she entered a psychiatric hospital for some time. she has never married and died in al maadi hospital in cairo when she was 55 years old.,1
at the beginning of the new century,1
everything was changing in egypt ... politics,1
the affective curve of the film unfolds and gradually brings the viewer closer to caliu’s subjectivity and inner world.,1
and of course,1
"music.
mohammad abdelwahab realized",1
that the reformulation of arabic music was inevitable ... but,1
and when to set up a school to teach ceramics for children and adults,1
"abdelwahab was the music master among them all.
the musician who created music for generations ... the creator of the century's music.",1
mamoun alnawafleh’s theory about petra is rejected and challenged by most archeologists.  he claims petra was built on scientific,1
astronomical,1
and mathematical basis.,1
what is the motivation that made evelyn purée decide to leave geneva,1
switzerland,1
and the transition to live in marginalized on the outskirts of the province of fayoum village does not have electricity or water.. and how to overcome all these difficulties and how to set off the march evelyn art from the village of tunisia turns to the village and its people on hand to character and the current model of wonderful architecture,1
"everything changed and lost its spontaneity and vivacity.
they’ve become pale and colorless like a destroyed dead body…
we venture through three different cases of anxiety from lebanon",1
the buildings,1
"""sleeping beauty” is a documentary film that tackles the dramatic and increasing phenomenon of ""spinsterhood"" in the lebanese society. the film addresses this phenomenon through different characters that has chosen to walk away from the traditional role of women and give priority instead to their professional career. through follow up of daily life of these characters at work and at home",1
000 to join the prestigious clairefontaine,1
the greatness of yaya,1
youré,1
a committed player,1
who put manchester city on the map.,1
"limited to 150 characters including spaces):
portrait of youssef el arabi",1
"a french moroccan footballer who became a star in france playing for sm caen and after a short period in saudi arabia has become the top scorer of the granada cf history in the spanish league.

programme synopsis (detailed):
youssef el arabi was born in a moroccan family that migrated to france. he started playing in his neighbourhood in hérouville (normandy). he was spotted in the street by a coach of the local club and rapidly drew the attention of the sm caen. 
he made his debut in ligue1 but the team was relegated to ligue 2. the following year sm caen was promoted to ligue 1 and from the first match he became the revelation of the french football. he scored 17 goals and some of the top european clubs were interested in him. surprisingly he signed for the saudi arabian club al hilal. youssef el arabi says his religion influenced in this decision.

after a year in saudi arabia",1
the spanish club granada cf signed him. it was the most expensive transfer ever made for granada. after many years away from the elite,1
granada cf has settled in the one of the best leagues in the world and el arabi have played a key role to that achievement. at the present,1
"youssef el arabi is the top scorer in the history of granada in the first division. he is also the moroccan player who has scored more goals in the history of the spanish league and one of the leaders of the moroccan national team.

the documentary shows the beginning of his career in his hometown. his brother",1
his friends and his first coach talk about him as a person beyond the footballer. it’s an intimate portrait that shows his life in spain,1
"how he attends the mosque and how he is admired in one of the most arab influenced cities in europe.

please advise any technical factors that may affect transmission of programme (e.g. mute sections",1
she resisted the french colonialism of morocco and her only weapon in that was the word,1
and she is no more than 19 years old inside and outside morocco. a long artistic career full of events,1
"limited to 150 characters including spaces):
yacine brahimi is one of the most beloved players of the algeria national football team and one of the greatest players trained in the most renowned football centers in france. in this documentary",1
"we will follow him through his successful career and discover his most intimate side.

programme synopsis (detailed):
yacine brahimi was born in montreuil (paris).  already as a little kid",1
he proofed to have a unique talent with the ball. his family still remembers how football was his only passion,1
"and all the dedication and commitment shown by such a perfectionist child.
 
when he was only 13 years old",1
a journalist and the football player andrés iniesta,1
his agent,1
some admirers of his game,1
in 2012,1
he signed with fc. barcelona and he had the opportunity to play with great players such as iniesta and xavi hernández. in 2009,1
barça won the uefa champions league against manchester united,1
in rome. this was only the beginning of several trophies being won with this club. in the last season,1
"barça won four titles in a row.

in 2010",1
touré moved to the uk to play with manchester city and in 2011,1
the team won the fa cup,1
after 35 years of attempts. but just one year later,1
in a season to remember for the followers of manchester city,1
such as his trainer,1
the team won the premier league,1
in the last match,1
"after 44 years.

the film was shot in belgium",1
nice,1
barcelona and manchester and it explains,1
through the words of people close to him,1
she was arrested more than once in an attempt to silence her voice,1
he was one of the players chosen from 2,1
the national football institute in france. he was there three years improving his game but his first success as a player arrived in rennes. with a talented team around him,1
a pyramid of the pyramids of popular art in morocco,1
he won the “gambardella cup”,1
"khalil’s family left dara’a in syria and took refuge in lebanon. niam’s mother gave them a small house in ghazzeh to live in. khalil was ten years old. 
twice upon a time narrates both stories of refuge",1
and follows niam & khalil as they try to find happiness amidst hardship and despair.,1
"the film will showcase the lives of four lebanese women are ""majda"" belong to the druze community",1
nadine and dina are from maronite community,1
"""tamara"" from shiite community and ""gehan"" from the sunni community while in their journey to get a divorce and reveals the film difficulties and challenges under sectarian and religious laws for each of them to get this divorce",1
cities are like human beings,1
with a body made of streets and buildings,1
and with its inhabitants at the core of its soul. cities are influenced by its surrounding and it affect its people in return. this similarity creates an interactive relationship that manifests itself in various forms,1
"among which: anxiety.
this organism",1
the city,1
"is anxious as a result of the state of hopelessness that our world is experiencing.
as times change",1
arab cities changed,1
they lost their souls. the coffee shops that we used to frequent to changed,1
the streets,1
voice and distinguished performance,1
thanks to her words,1
who was able,1
"the filmmaker’s family left beirut to escape the renewal of the civil conflict and took refuge in a village in the lebanese countryside called “ghazzeh”. the filmmaker (niam) was nine years old.
in 2012",1
some of those ‎patients do understand their diseases enough to manipulate the students for more money ‎especially around exams.  this documentary introduces those patients' lives through interviews and investigations of ‎what would go on in such tutorials. the documentary also introduces the opposite  views of ‎medical professors and the people in charge of medicine schools,1
so they were used ‎by the students and their tutors for the money they need. on the other hand,1
shot in rennes,1
"the most important trophy for players under 19 years old.
 
in 2012",1
to occupy a special place in the hearts of moroccans. her fame spread since the sixties of the last century,1
after an unfortunate season due to some injuries,1
brahimi signed by granada football club and spent two amazing years playing in “la liga”. everybody discovered brahimi especially after scoring against fc. barcelona,1
"one of his best memories.
 
he won many personal awards during his years in granada (such as “best african player of la liga”) and participated in his first world cup",1
in brasil,1
"where he touched the sky with the algerian team reaching the round of 16 for the first time in the history of this country.
 
brahimi currently plays for porto fc and his next challenge is to win titles and keep showing that he is one of the best players of his generation.
 
this documentary",1
paris and porto,1
those patients don't have the money they need for their drugs,1
also reveals brahimi’s most private side,1
through the words and thoughts of his family,1
his first coaches,1
"and also journalists and supporters.
please advise any technical factors that may affect transmission of programme (e.g. mute sections",1
those patients are actually holding tight to their diseases,1
for it had become their source of ‎income. when medical students had to use those patients' diseases as case studies in ‎private tutorials,1
a relationship of exploitation and need from both ends had developed. on ‎one hand,1
student interactions.,1
and while meeting with their friends and social circles,1
accompanied by a written translation on the screen.,1
fairness and dignity of all peoples and communities ..,1
"as a result of the various changes whether socially or economically?
 the lifestyle and its means became different",1
especially in the cities. you will find a lot of people,1
families,1
buying their various needs from malls,1
“super markets”,1
large libraries,1
and large shopping centers. thus,1
people nowadays are directed to bigger shops finding their different necessities with known brands and many services that cannot be found in the small shops.,1
memories about the haj. they are not like other pilgrims,1
they document the memories of pilgrimage and the dates of performance by using mural paintings created by eid el silwawy.he spent his life between his paintings motivated only by god's love through maximizing the rituals of haj. the villagers count these paintings as a   completion of the joy of the reception of the hajj. what's the secret behind eid's love to the mural paintings ? why are the people are so thrilled towards the paintings ? and will these paintings stand against the harsh climate and the  competition of the digital photos,1
"""fog hunting"" is a social documentary film that focuses on the importance of fishing fog for fighting against a number of social phenomena",1
in an area known of lack of water. the film deals with this phenomenon through defining the problem of lack of water in this area and people resorting to fog water.,1
morocco,1
which is the major majority was a graduate of francophone schools,1
while mahdi elmandjra was configured langlois saxon,1
pushed him different researchers at the level he quit tools,1
as well as on the level of economic theses and sociological and mocked his writings against the greed alnjulbralah,1
and the latest hot news,1
people,1
how can small shops stay open? do they still exist here in beirut? what does the shopkeeper add from a sense of humor to the neighborhood,1
"then he was arrested and was forced by the french protectorate authorities to leave the country. 
despite the important government positions he held after the independence and after his return to morocco",1
tales and even myths that are believed to stand behind the creation of every dish. some of the stories are documented popular tales,1
others are mere old myths.,1
a moroccan jewish with a fierce opposition to zionism,1
abraham serfaty is the second african politician opposed to the system after nelson mandela,1
"abraham spent more than 18 years in prison counting the years of exile. his guilt was that he challenged the moroccan throne and his jewish community wasn’t on his side since he was supporting the palestinian cause and was against zionism.
 abraham was born in casablanca and studied metallurgical engineering in paris",1
he joined the french communist party,1
and then joined the moroccan communist party in 1949,1
serfaty stacked to his principles that defend the oppressed. serfaty founded the organization «ila l,1
in the days of the economic systems and with the growth of the big malls,1
amam» in 1970 and became the most prominent symbols of the marxist organization.  he was arrested in 1972 in «derb moulay chrif» in casablanca and stayed 17 years in kenitra's prison,1
and remained a symbol of political prisoners during the reign of hassan ii,1
who used to say during the press conferences that he is «hurting the feelings of moroccans»,1
regarding sahara issue. he passed away after his return to morocco during the reign of the new king mohammed vi after a long battle with the disease.,1
hundreds of millions of children play soccer every day. to many of them,1
"grassroots
soccer is the only chance for going to school and being able to build a future. in some
cases",1
"is their only possibility of surviving? the life of mubirú reagan depends on a
sports scholarship.",1
new imperialism savage and the defense of the third right the world in independent development and wrote for an international order based on justice,1
the film documents the story of the panyi football club since its inception until today. the story is full of challenge and persistence captured by some boys less than 15 years of age who could change the lives of their people. it also highlights this floating island inhabited by 360 muslim families of indonesian origin,1
story of a dish is a 13,1
where the majority of the population works in fishing. the film presents how the life of the people on this island goes with only one mosque,1
in return either for a monetary or in,1
kind fine.,1
we track,1
through the streets of kairouan(tunisia),1
the steps of muhammad ali (called belhassen too),1
this craftsman who learned the profession of copper polishing from his grandfathers.in the days before eid al,1
adha,1
participating in training courses and striving hard to make the reserve a sustainable and beneficial place for the local community,1
"adha.
«i don’t see a home without copper in kairouan» says belhassen proudly «we don’t use modern pots. it’s amazing»",1
"boujeloud or "" bilmaon "" in the amazigh language or "" boulbatain """,1
is a strange phenomenon taking place in a number of moroccan cities,1
during which some youth wear lamb skins,1
clubs evolved into entertainment companies. faced with this shift and rising ticket prices inaccessible to most,1
and polish their faces either with dyeing or through applying crushed black coal,1
"mixed with oil to give shine to the face and  hide the real features of the person. the outcome is an allusive character ""boujeloud""",1
carrying in his hand a lamb’s leg,1
and chasing passers,1
until someone intervenes to pardon him,1
even if  he is a guest,1
dressed in white jilbabs and black belts. the defeated is forcibly entered the centre of the ring and tied up,1
neither has the pain they carry subsided. they are stories of a perpetual revolution against arab causes and love,1
one school,1
and one policeman,1
and shows how they refuse to evacuate the island despite the  difficult living conditions caused by severe overcrowding,1
scarcity of drinking water,1
and high cost of living.,1
the palestinian writer,1
novelist and fighter ghassan kanafi left letters whose ink has not dried yet,1
where humanity and profound friendships merge with modern national issues. they are stories that live on in the minds of those who read them and the perspectives of those who analyze them. how do four young palestinian artists view four of ghassan kanafani’s short stories?,1
"gather to attend halakiyat "" herma "" in which the men fight among themselves",1
in one of the areas of the province of tata,1
tsenasameen,1
this small and remote village between the mountains,1
and in the week following the eid,1
exactly on a thursday,1
"a cow or bull is slaughtered. this is socially known as "" almaaaarof "" in the amazighi of tata city . people of the village women and men",1
as well as the guests of honor coming from neighbouring areas,1
series that relates the stories behind some of the most popular arab dishes.it reveals the events,1
we visit the museum of the currency in tunis. we also visit monuments and places which tell us the story of a famous tunisian dish: nawasser.,1
the film highlights the discussions conducted by these characters with others on the issue of marriage and bachelor life. the film deals with the conflict of identity suffered by a large portion of lebanese women over leading and oriental or western life style? we shall thoroughly examine the implications of these contradiction on the community and the family and men.,1
are generally unknown. through the story of a spanish old lady,1
this is the story of caliu,1
guevara of labors and wharfs.,1
hami,1
but rather ended with his mysterious death in a traffic accident in the hijaz. he is the militant muhammad ali al,1
he establishes the first union organization to fight the french occupation authorities. his rich and strange biography was not limited to these stations and contradictions,1
there was amount for israeli crimes that had done during last  israeli aggression 2014 a high bad feeling inside palestinians  artist heart who insist using innovation and creativity to do  a civilization superiority on occupation during last gaza aggression plastic art has a large mount when few artists like (manal & bushra) changed some  smoky masses that seen cause of bombing to art board as realty .. after aggression ( iyad subbah ) the sculptor  become able to bring back the a family  backing story   during the aggression in 10 status   of hands and legs for martyr didn’t parried yet,1
gol mohammad is a master of local music who lived in qasr,1
qand city of sistan and baluchistan and he works as a taxi driver,1
"sometimes performed music for tourists. 
his disturbance is preservation and revival of baluchi’s music and build a better life for himself and his family.
he traveled to all balochistan",1
"from north to south oobserved the different musical ceremony who local people have built on different occasions.
he observed the presence of music in the lives of baloch people and finally whit many challenges he made a local band and performed this kind of music in a festival",1
but ultimately still remains as a taxi driver.,1
"programme synopsis (detailed)
the film tells the story of chokri",1
who works as a waiter in a small cafe in the antique city. through moving between stores to distribute tea and coffee we will monitor the city's antique market movement and learn about architecture,1
the artisans and get into the details of their profession and their daily lives ...,1
mabrouk is a cultured young tunisian man who left his family and settled in sfax. he  lives at the medina and works as a porter ... he starts his day early ... moving his cart to a small antique market picking up goods from one place to another ... he dreams to find a  good job and change his life.,1
all of this while he was not yet thirty. upon his return to tunisia,1
the arabic origins of the spanish dish,1
a violin virtuoso and traditional music player from the small romanian village of clejani,1
born as a simple countryside man and miraculously turned into an international star back in his youth. in his endeavor,1
caliu wishes to become again the man he once was: an international star,1
he says. with the methods of integrated planning,1
series focus on most prominent currents and ideologies and political influence in the world through its history and stands for the most important aspects and defining characteristics were also sheds light on the history and spread globally and regionally,1
all in all about 45 million people worldwide live in camps or temporary settlements,1
growing by 180.000 people every day. due to different conflicts and unstable political situations such as in iraq,1
syria or yemen,1
many people have lost their homes also in the middle east. ayham dalal,1
an aspiring architect and urban planner wants to bring light in this situation. “we have to rethink and re,1
engineer refugee camps”,1
urban and social design,1
a continuator of the tradition and the head of the family. through deep understanding and incisive questioning,1
he brings up a fresh and completely new approach.,1
a creative long documentary film highlighting the authentic berber tribal music and singing,1
which is spread in the kabyle region of algeria,1
and which is characterized by singing religious and virtuous songs. the film will go deep into the tribal musical heritage which is contained in ancient songs since its beginnings through the contemporary musicians living today in kabylia region,1
algiers and france.,1
"adapt and evolve in our current society.

the film follows caliu’s ambitious quest to create a new album with his band. an international tour is planned. as the musician’s career takes off",1
the film reveals caliu’s real capacity to fit,1
paella,1
we will get to know a beautiful and true story based on historical facts.,1
a woman with andalusian origins,1
the arabic origins of the spanish dish migas told through the music of a flamenco guitarist. he is composing a song about this origins and travels to cordoba,1
transcends being just a dish. it comes with its unique ritual of distributing the meal among the neighbors. this ritual reflects the human relationships and the closeness between the residents of a neighborhood. through the character of youssef,1
his wife and his family,1
we become familiar with the authenticity of the “harraq bi osbao” dish,1
the cause behind its unique naming,1
its close connection to traditions and habits,1
and its development with time from being just a simple dish for the poor to a traditional dish equally appreciated by the poor and the rich. we also get to know the importance of its ingredients through a tour in the old damascene souks.,1
old damascene dishes descend from prestigious origins,1
in addition to their delicious tastes,1
tastes that reflect time,1
place and damascene traditions that do not lack some funny stories and some unique practices. that applies to the story of the shish barak dish. the characters of the movie,1
nouhad and her sister souad and her family,1
prepare the shish barak dish with great skill and authenticity. they don’t neglect the inherited traditions when the family gathers to have the dish. through the tour taken by nouhad and her niece in the souk,1
we learn about the most important elements of the dish in addition to learning about some authentic monuments.,1
mohammed is an old resident of the medina in tunis. he walks the streets of the city all the day to buy  the ingredients of sheikh dawood dish. on this trip he goes through important places,1
associated with the story of sheikh dawood dish,1
and meet characters who tell him the story .,1
with amina,1
one of the popular local damascene dishes that is known for its cultural significance,1
harraq bi osbao”,1
the syrian cuisine is splendid and diverse. one of its popular appetizers is “baba ghanoush”. it is a quintessentially local dish that is known to be easy to prepare and cheap. we learn about the main components and characteristics of “baba ghanoush” with chef raed al safadi who prepares the dish and tells us about the naming of the dish and the major stories related to it. we also take a tour in the old damascene souks and we get to know the noble and authentic city of damascus and the local daily life in it.,1
the dominance of barça and real madrid coincided with global shifts in football consumer habits. access to stadiums became prohibitively expensive for many. in response supporters began returning to therlocal stadiums,1
granada and guadix meeting special people and particular places on its way.,1
then a student of political economy at the university of berlin,1
then a personal companion to anwar pasha the turkish minister of war,1
"the river effect on people's behavior and the way of their thinking because they are associated with the history of the river.
 dejlah river keeps all the secrets of the glory of their people because this street has its own identity by the dish ""masmota ""   and become as folkloric place .
these dishes are strongly mastered by iraqis",1
to a mujahid against the italian invasion in libya,1
from a simple labor in the market in tunisia,1
embracing what some call 'football of the mud,1
striving to return to the essence of supporting one's local team. in spain,1
and its story related to woman named um shaefa,1
"a spontaneous
popular movement has emerged",1
