SheetName,Arabic Name,English Name,Series /        One Off / Fillers,Series Name,Ep.,Unit By Hour,Duration,Country,Language,Arabic Synopsis,English Synopsis,Notes
AJD Catalogue,فيزيائي من أم درمان (طارق ),A physicist from Omdurman (Dr. Tarek ),Long Series, علماء عرب في مختبرات الغرب,4,0.5,00:26:00,السودان,العربية,أظهر طارق عبد الله حين كان طالبا نبوغا في الفيزياء بجامعة الخرطوم، وبدأ مشوراه المهني معيدا في قسم الفيزياء بذات الجامعة محققا حلما راوده كثيرا. لكن طارئا غير حياته بالكامل، إذ قبل في مركز أوروبي للفيزياء كان جسره إلى العالمية في مجاله، طور طارق عبد الله نظريات في الفيزياء النووية وانتقل إلى مجال البترول حيث نجح في حل أشد المشكلات تعقيدا للولايات المتحدة الأمريكية. ,"Tariq Abdullah showed extraordinary expertise, when he was a student of physics at the University of Khartoum, after completing his studies began his career as an assistant in the physics department of the same university. thus realizing his dream. But a pure coincidence changed his life, he was invited by a European physics center, this was his bridge to the world stage of physics. Tariq Abdullah developed theories in nuclear physics and switched to energy research, namely the oil and gas industry, where he was able to solve one of the most complex problems in the United States of America.",
AJD Catalogue,أمهات بلا رحم (رندة ),Mothers without a womb ( Dr. Randa),Long Series, علماء عرب في مختبرات الغرب,4,0.5,00:26:00,سوريا,العربية,امرأة من بين 4500 امرأة يولدن بدون رحم على مستوى العالم، هذا يعني استحالة الإنجاب بالنسبة لهن. لكن رندة العاقوري الجراحة السويدية من أصل سوري عكفت على تطوير تقنية لزراعة الرحم لهؤلاء النساء. بدأت رندة رحلة بحثية مريرة من التجارب على الحيوانات استمرت لمدة عشرين عاما. جهودها تكللت بالنجاح واستطاع الفريق الطبي الذي تقوده إنجاب 8 أطفال في السويد من رحم مزروع. هذه التقنية الطبية نقلتها إلى لبنان ليستفيد منها آلاف النساء يفتقدن إلى الرحم.,"Women worldwide are born without uterus, so they do not have children. But Randa Al-Akouri, a Swedish surgeon of Syrian origin, has developed a technique for uterine implantation. Randa began a long-term research process. Her efforts have been successful, and her team at Sahlgrinska Hospital in Goteborg has so far given birth to 8 children from implanted uterus. This medical technique has been transferred to Lebanon to help thousands of women in urgent need of uterus",
AJD Catalogue,سفير السعادة   ( أعراس موريتانية ) ,Mauritanian Weddings  Sennonky,Long Series,سلسلة الأعراس,17,0.5,00:25:52,موريتانيا,العربية,"يأخذنا الفيلم في رحلة نتعرف فيها على العادات والتقاليد التي يتميز بها العرس ""السوننكي"" الموريتاني.  بدءا من كيفية اختيار العريس للعروس وطقوس الخطوبة، مرورا بيوم عقد القران وتجهيز العروسين لملابسهم والاستعداد ليوم الزفاف.","A journey through the traditions that characterize the Mauritanian ""Sonnaki"" wedding. Ranging from how to choose the bridegroom to the bride and engagement rituals, through the day of the wedding and preparing the bride for their clothes and prepare for the wedding day.",
AJD Catalogue,العروسة الهاربة   ( أعراس موريتانية ),Mauritanian Weddings - Albedan,Long Series,سلسلة الأعراس,17,0.5,00:25:57,موريتانيا,العربية,"نتعرف على مجتمع البيضان الموريتاني هناك بعض العادات والتقاليد التي يعتبرها البعض غريبة أو ظريفة جدا.
طقوس عرس البيضان مليئة بكل ما هو غريب وغير مألوف عند باقي الدول العربية الأخرى، طقوس تتسم بالبهجة والضرب والحزن والخطف وكل ما هو غريب.
","The film gives the viewers a full picture of weddings in the Mauritanian Albedan community through an exotic,multi-stage journey.

A wedding in Albedan community goes through many stages, all of them are strange, for each of these stages has certain rituals that do not exist in any other country.
",
AJD Catalogue,رمضان على ظهر المالح ,Ramadan at the Heart,One Off,/,1,1,00:47:39,تونس,العربية,"تدور أحداث الفيلم في قلب البحر خلال الشهر الفضيل ،  عندما  يؤمن البحارة بان المصائر و الزرق إيمان و قدر قبل كل شيء ، عمل لأيام بلياليها في البحر دون انقطاع ، كسب لا يخلو من مغامرة و خطر  و أمل في العودة سالمين إلى أهلهم و أقاربهم . في شهر ترتفع خلاله أواصر الإخوة و التعاون و الرحمة بين الناس، ناهيك عن طاقم بحري، يبحر لأيام و أسابيع من اجل لقمة العيش. و في وحدتهم التحدي الأكبر بكسب المغامرة .
","Ramadan at the heart of the sea, on the surface of the blue salty water. Such a thing is only fathomable for sailors who deeply believe that their sustenance is a matter of faith in God and what He   destined for them. They keep working hard day and night for a long period of time in the middle of the sea, overcoming every danger  thanks to their adventurous spirits, and hoping to go back safe and sound to their families and friends.

This is a month of blessings, mercy and cooperation between people, and every sea crew is part of this as they sail for weeks to make a living and keep being united to overcome every challenge",
AJD Catalogue,بدر شاكر السياب,Bader Chaker Essayeb,One Off,/,1,0.5,00:27:31,العراق,العربية,يتناول هذا الفيلم  حياة الشاعر العراقي الكبير بدر شاكر السياب منذ النشأة إلى الوفاة ،المحطات التي مر بها وكان لها الأثر الأكبر في حياته وعلى شعره ..,The film will shed the light on the legacy of a great Iraqi poet Bader Shaker Al Sayab – birth to death. the film will highlight the main stages of his life that left a significant impact on him and his poetry.,
AJD Catalogue,حاج حمد .. فيلسوف السودان  (قديما: رحلة مفكر عصامي),Mohammed Abu-elQasim Haj Hamad,One Off,/,1,0.5,00:26:53,السودان,العربية,يحكي الفيلم رحلة في أهم المحطات التي شكلت حياة محمد أبوالقاسم حاج حمد ، حيث لا يسرد الفيلم سيرة ذاتية تفصيلية للراحل بقدر الوقوف على معالم تستهدف بالأساس جمهور المثقفين العرب و طلاب العلم المهتمين بالمعرفة ، فهذه الوقفات تعبر عن حياة مثقف عضوي لم ينفصل عن قضايا واقعه المعاش و قضايا الأمة تنظيراً و عملا .,"The film is a trip through the most important stages that shaped the life of Mohammed Abu-elQasim Haj Hamad, The film isn't a biography as much as it channels the crowd of literates and pursuers of knowledge. These stages express/ are an insight into the life of an intellectual that never gave up on causes that affect his people.",
AJD Catalogue,وزن الريشة  ,Feather Weight ,One Off,/,1,1,00:49:10,المغرب,العربية,"بأحد الأحياء الشعبية بمدينة الدار البيضاء  يشرف  العم  صالح و هو مدرب ملاكمة طاعن في السن على نادي ملاكمة يعود الى ثمانينيات القرن الماضي . يجمع فيه مجموعة من  الشباب الحالمين بالنجاح و النجومية في عالم الملاكمة .يحكي الفيلم  قصص  هؤلاء الشباب  الذين جمعهم العم  صالح و التي تدور في هذا النادي ، حياتهم بكل آمالها وآلامها، إحباطاتهم و نجاحتهم في هذا الميدان .
","In one of the poor neighborhoods of Casablanca, an old coach, a boxing club dating back to the 1980’s, and a group of young people dreaming of better future … Each one of them has his own story, his own life  with its ups and downs, his frustrations, his achievements and his own world",
AJD Catalogue,أحلام القاصرين ( قديماً: صرت أبا ل10 أولاد), ITALY AND MINORS' HOPES   (Became a father ),One Off,/,1,1,00:46:55,إيطاليا,العربية,"وسط صخب الأمواج الهادرة التي تتوعدهم بالموت غرقا، فوق الأراضي التي تطأها أقدامهم، يعيثون فيها بين مأوى شرعي أو إجرامي يتلقفهم وتحت سماء غريبة تنبأهم بمستقبل غامض لا يعرفون عنه شيء تسير رحلة المهاجرين الصغار في بحثهم عن الوطن الجديد.
","Braving death in the high seas of the Mediterranean and its devouring waves, facing the unknown while balloted between legal and illegal foster centers on its firm land, and under an alien sky promising nothing but a blurred future, a new destiny is traced for thousands of underage immigrants in their search for a new home.",
AJD Catalogue,مدكور ثابت -الجزء الأول   ,Madkour Thabet - Part 1,One Off,/,2,1,00:46:26,مصر,العربية,"يتناول الفيلم أبرز أصحاب البصمات في السينما المصرية ومن أهم المنظرين في تاريخ السينما المصرية والعربية، ومن أهم رواد السينما التسجيلية المصرية والعربية المخرج 
الاكاديمي والمنظر السينمائي الدكتور مدكور ثابت","The film Shows one of the most prominent imprints owners  in The Egyptian cinema, and He is one of the most important theorists in the history of Egyptian and Arab cinema, He is one of the pioneers of the Egyptian and Arab documentary film director and academic theorist Film Dr. Madkour Thabet",
AJD Catalogue,مدكور ثابت -الجزء الثاني,Madkour Thabet - Part 2,One Off,/,2,1,00:51:37,مصر,العربية,"يتناول الفيلم أبرز أصحاب البصمات في السينما المصرية ومن أهم المنظرين في تاريخ السينما المصرية والعربية، ومن أهم رواد السينما التسجيلية المصرية والعربية المخرج 
الاكاديمي والمنظر السينمائي الدكتور مدكور ثابت","The film Shows one of the most prominent imprints owners  in The Egyptian cinema, and He is one of the most important theorists in the history of Egyptian and Arab cinema, He is one of the pioneers of the Egyptian and Arab documentary film director and academic theorist Film Dr. Madkour Thabet",
AJD Catalogue,من الغرانا إلى تل أبيب       ( جزءين ) ,From El-Grana to Tel Aviv  ( 2 Episodes ),One Off,/,2,1,00:46:21,تونس,العربية,"يخوض هذا الفيلم في تاريخية النشاط الصهيوني في تونس في أواخر القرن التاسع عشر وحتى منتصف القرن العشرين، والذي بدأ مبكرا بعد مؤتمر بازل في سويسرا سنة 1897 (المؤتمر الذي انبثقت عنه الحركة الصهيونية العالمية) واتخذ شكل تنظيم صهيوني تونسي قبل زمن قصير من وعد بلفور سنة 1917.
","The history of Zionist activity in Tunisia in the late nineteenth and mid-twentieth centuries, which early early after the Basel Conference in Switzerland in 1897 (the conference that emerged the World Zionist Movement) and took the form of a Tunisian Zionist organization, the ""Aghudat Sion"" Short of the Balfour Declaration of 1917.",
AJD Catalogue,من أحرق مدينتي ,Who Burned My City,One Off,/,1,1,00:44:07,مصر,العربية,,,
AJD Catalogue,حياتي   ( قديما: أمل )           ,Hayati (Amal )    (  Co-Production ),One Off,/,1,1.5,01:20:15,تركيا / سوريا / اسبانيا,العربية,,"It’s easier to start from scratch when you’ve never had anything before. Imagine that one day, you have to abandon everything you’ve fight for: your family, your friends, your couple, your job and your life dreams. Abandon to forget and build a new identity with a life without any margin for dreams. That’s the reality for most of the Syrian citizens living in a limbo in Turkey. Muhannad, Youseef and Moatassam resist to abandon their dreams, their girlfriends or their vocation in a constant fight for survival. Their families are divided, ones in Syria or Madrid, and the idea of growing together slowly fades away. Only one of them will be able to really fight for his dreams.",
AJD Catalogue,عباس 36,Abass 36,One Off,/,1,1,00:52:00,فلسطين,العربية,"عباس 36، هو فيلم وثائقي يروي قصة عائلتين فلسطينيتين سكنتا نفس البيت في حيفا في شارع عباس 36 في حيفا. لطالما هاجس المكان رافق العائلتين. حيث هجر الاحتلال الاسرائيلي عائلة أبو غيدا من حيفا، واجبرت قسرا ان تترك البيت في النكبة عام 48، وتذوقت التهجير بمره وحلوه وتشتت في بقاع العالم في سبعة عشر دولة. واختارت عائلة رافع ان تشتري البيت، من يد مغتصبيه اليهود، ربة البيت ساره، كانت سجينة امنية، وعائلتها جودة المقدسية الأصل هم أمناء مفتاح كنيسة القيامة. سارة فقدت والدها في النكسة وزوجها علي رافع يتيم الابوين، حيث استشهد والداه ابان النكبة. ساره ما لبثت ان تذكر ان للبيت أصحاب وحتما سيعودون. تلك الرسالة لسارة ترسخت في ذهن نضال رافع، ابنه سارة وعلى، والتي لازمها هاجس البحث عن العائلة صاحبة البيت. الفيلم يوثق رحلة نضال رافع في البحث عن أصحاب البيت الأصليين. ويسلط الضوء على دينا أبو غيداء، التي هجرت عائلتها من البيت ،ولجأت الى سوريا . في محاولتها استعادة بيت جدها وتحقيق العودة. الكاميرا توثق هذه الرحلة متوفقة عند احداث مفصلية في حياة العائلتين في رحلتي اللجوء والبقاء في الوطن. 
","Abbas is a documentary film about two Palestinian families who lived in the same house on 36 Abbas Street in Haifa.  This house is the present for the Rafe family and the past for the Abu-Ghaida family. The Nakba constitutes an important turning point in the lives of both families: in the Rafe family, the mother (Latifah) died during the Nakba, followed by the father (Mustafa) who fell after he returned clandestinely from Lebanon.  The Abu-Ghaida family was forced to leave their house when Haifa fell in 1948, dispersing to all corners of the world.  The Rafe family bought the house from its violators.  Sarah Rafe never forgot that the house had owners who would one day return and she made this clear to her family.  Her daughter Nidal, seeking the original owners, eventually found Dina Abu-Ghaida.  The film will follow the Abu-Ghaida and Rafe families over a year, examining the Nakba and Naksa, the dream of return – its shape and its challenge - and the personal and public events in the lives of both families.",
AJD Catalogue,عباس 36 ( Long Copy ) ,Abass 36 ( Long Copy ) ,One Off,/,1,1.5,01:12:10,فلسطين,العربية,"عباس 36، هو فيلم وثائقي يروي قصة عائلتين فلسطينيتين سكنتا نفس البيت في حيفا في شارع عباس 36 في حيفا. لطالما هاجس المكان رافق العائلتين. حيث هجر الاحتلال الاسرائيلي عائلة أبو غيدا من حيفا، واجبرت قسرا ان تترك البيت في النكبة عام 48، وتذوقت التهجير بمره وحلوه وتشتت في بقاع العالم في سبعة عشر دولة. واختارت عائلة رافع ان تشتري البيت، من يد مغتصبيه اليهود، ربة البيت ساره، كانت سجينة امنية، وعائلتها جودة المقدسية الأصل هم أمناء مفتاح كنيسة القيامة. سارة فقدت والدها في النكسة وزوجها علي رافع يتيم الابوين، حيث استشهد والداه ابان النكبة. ساره ما لبثت ان تذكر ان للبيت أصحاب وحتما سيعودون. تلك الرسالة لسارة ترسخت في ذهن نضال رافع، ابنه سارة وعلى، والتي لازمها هاجس البحث عن العائلة صاحبة البيت. الفيلم يوثق رحلة نضال رافع في البحث عن أصحاب البيت الأصليين. ويسلط الضوء على دينا أبو غيداء، التي هجرت عائلتها من البيت ،ولجأت الى سوريا . في محاولتها استعادة بيت جدها وتحقيق العودة. الكاميرا توثق هذه الرحلة متوفقة عند احداث مفصلية في حياة العائلتين في رحلتي اللجوء والبقاء في الوطن. 
","Abbas is a documentary film about two Palestinian families who lived in the same house on 36 Abbas Street in Haifa.  This house is the present for the Rafe family and the past for the Abu-Ghaida family. The Nakba constitutes an important turning point in the lives of both families: in the Rafe family, the mother (Latifah) died during the Nakba, followed by the father (Mustafa) who fell after he returned clandestinely from Lebanon.  The Abu-Ghaida family was forced to leave their house when Haifa fell in 1948, dispersing to all corners of the world.  The Rafe family bought the house from its violators.  Sarah Rafe never forgot that the house had owners who would one day return and she made this clear to her family.  Her daughter Nidal, seeking the original owners, eventually found Dina Abu-Ghaida.  The film will follow the Abu-Ghaida and Rafe families over a year, examining the Nakba and Naksa, the dream of return – its shape and its challenge - and the personal and public events in the lives of both families.",
AJD Catalogue,نحن في سجونهم ,Double Exile ,One Off,/,1,1.5,01:15:58,إيطاليا,العربية,ظروف مختلفة تلك التي قذفت بالكثير من شباب العرب المغرب العربي  إلى بلاد المهجر ، اما للدراسة  أو  البحث عن فرص عمل أفضل . غير أنّ الأمور  قد لا تسير وفق مخطّطاتهم ويسقطون في فخ الاجرام و انتهاك لقوانين يجهلونها. في هذا الفيلم  سنعيش  ظروف سجن  أربعة شخصيات من المغرب وتونس والجزائر . سنكتشف أسباب  اعتقالهم و نرافقهم في  يومياتهم داخل زنازينهم  . نعيش تفاصيل حياتهم، آمالهم و  آلامهم  .,"The youth of the Maghreb opt for immigration for different reasons, including studies and job opportunities. However, sometimes things do not go according to plan and they get involved in felony or unintentional offense. This documentary accounts for the life conditions of four incarcerated characters from Morocco, Tunisia and Algeria. It exposes the charges they were arrested for, reports their daily activities in their respective cells and shares their sufferings and hopes for the future.",
AJD Catalogue, الخروج ,Exit  (  Co-Production ),One Off,/,1,1,00:52:01,"Germany, France, USA and Denmark","Germany, France, USA and Denmark",حين تكتشف فجأة أن كل ما كنت تؤمن به هو فكرٌ خطير وخاطئ، تواجه الخيار الذي سيغير حياتك. من خلال محاورة متطرفين سابقين، تحاول مخرجة الفيلم التي خرجت هي نفسها من ماضٍ متطرف فهمَ الدوافع التي حدت بها وبهؤلاء الأشخاص إلى دخول مستنقع التطرف، أملاً في الوصول إلى فهمٍ أعمق لما يحتاجه الفرد لإحداث التغيير والخروج من دائرة التطرف.,"In Exit the director Karen Winther goes searching for answers to the question: What was the ‘wake-up call’ – that made her and a group of previous violent extremists from Germany, France, USA and Denmark leave violence and extremism behind?",Dubbed copy
AJD Catalogue, الخروج    ( النسخة الطويلة ) ,Exit  (  Co-Production ),One Off,/,1,1.5,01:22:26,"Germany, France, USA and Denmark","Germany, France, USA and Denmark",حين تكتشف فجأة أن كل ما كنت تؤمن به هو فكرٌ خطير وخاطئ، تواجه الخيار الذي سيغير حياتك. من خلال محاورة متطرفين سابقين، تحاول مخرجة الفيلم التي خرجت هي نفسها من ماضٍ متطرف فهمَ الدوافع التي حدت بها وبهؤلاء الأشخاص إلى دخول مستنقع التطرف، أملاً في الوصول إلى فهمٍ أعمق لما يحتاجه الفرد لإحداث التغيير والخروج من دائرة التطرف.,"In Exit the director Karen Winther goes searching for answers to the question: What was the ‘wake-up call’ – that made her and a group of previous violent extremists from Germany, France, USA and Denmark leave violence and extremism behind?",Dubbed copy
AJD Catalogue,حسن الترابي.. جدلية الفكر والسياسة- الجزء الأول,Alturabi-EP1,One Off,/,2,1,00:54:52,السودان,العربية,"وثائقي يعيد رسم حياة المفكر السوداني حسن الترابي, من منطلقين أساسيين: الشيخ المفكر والسياسي المحنك, ونروي في كل زاوية منها آثر الترابي وإسهاماته وتجربته الشخصية, مع التركيز على مشروعه الفكري لنكشف من خلاله عن بنيته الفكرية وكيف صاغها, وفي المنطلق السياسي سنشاهد أهم المنعطفات التاريخية التي مرت بها السودان وسنظهر حجم تأثير الترابي عليها وكيف أستطاع إدارتها ومتابعتها والتعامل معها.","A documentary about the life of the Sudanese Intellect Hasan AlTurabi.  The film will be based on two major qualities of his: The Religious Intellectual, and the Veteran Politician.   His legacy, contributions, and personal experiences will be addressed throughout the film.  A special focus will be given to his intellectual cause, through which we explore his own intellectual structure and how he formed it.  From the political perspective, we will see the most crucial historical turning points the country of Sudan has been through, and how AlTurabi had a major influence on them by directing, following up, and dealing with them.",
AJD Catalogue,حسن الترابي.. جدلية الفكر والسياسة -الجزء الثاني ,Alturabi-EP2,One Off,/,2,1,00:51:41,السودان,العربية,"وثائقي يعيد رسم حياة المفكر السوداني حسن الترابي, من منطلقين أساسيين: الشيخ المفكر والسياسي المحنك, ونروي في كل زاوية منها آثر الترابي وإسهاماته وتجربته الشخصية, مع التركيز على مشروعه الفكري لنكشف من خلاله عن بنيته الفكرية وكيف صاغها, وفي المنطلق السياسي سنشاهد أهم المنعطفات التاريخية التي مرت بها السودان وسنظهر حجم تأثير الترابي عليها وكيف أستطاع إدارتها ومتابعتها والتعامل معها.","A documentary about the life of the Sudanese Intellect Hasan AlTurabi.  The film will be based on two major qualities of his: The Religious Intellectual, and the Veteran Politician.   His legacy, contributions, and personal experiences will be addressed throughout the film.  A special focus will be given to his intellectual cause, through which we explore his own intellectual structure and how he formed it.  From the political perspective, we will see the most crucial historical turning points the country of Sudan has been through, and how AlTurabi had a major influence on them by directing, following up, and dealing with them.",
AJD Catalogue,عاملات الطابوق,Working Women ,One Off,/,1,1,00:45:49,العراق,العربية,"نساء الطابوق : يتحدث الفيلم عن مهنة رجالية لجأت اليها  النساء ( أرامل ، مطلقات )  بعد أن ضاقت بهن سبل العيش ، وهن يعملن  تحت الشمس الحارقة التي تصل إلى أكثر من خمسين درجة في الصيف وبرد الشتاء لتأمين لقمة العيش . هكذا يؤسسن لبناء بيوت وهن بدون مأوى
","The film portrays those wretched widows or divorced women whose struggle to survive  the harsh living realities in Iraq forced them to embark on  hard jobs that have been traditionally reserved for men. Under scorching sun and temperatures hovering between minus five Celsius during the winter and fifty during the long summer, these homeless women toil to produce building material for the homes of others",
AJD Catalogue,مصور الرئيس الحبيب بورقيبة   ,President Bourgiba’s Photographer  ,Long Series,مصورو الملوك والرؤساء,4,1 or 0.5,00:26:59,تونس,العربية,يهتم الفلم بمتابعة مسيرة الصحبي السوسي وهو المصّور الخاص  لأول رئيس للجمهورية التونسية و العلاقة الخاصة التي نشأت بينهما والتي تجاوزت الجانب المهني لتتصلّ بالجانب الإنساني، كما يكشف لنا هذا الفيلم عن بعض المحطات السياسية والاقتصادية والاجتماعية التي عايشها العم الصحبي وكواليس تكشف أول مرة عن بعض الأحداث السياسة وخفايا القصر الرئاسي وصعود بورقيبة وسقوطه.,"The film follows the journey of Sahbi Souissi the photographer of Habib Bourguiba the first president of the Republic of Tunisia and the relationship that developed between them. This film also reveals to us some of the political, economic and social stations that the photographer experienced and reveals for the first time stories about some political events and the secrets of the presidential palace and the rise of Bourguiba and his fall",
AJD Catalogue,شاكوش  (قديماً: رياضة كمال الأجسام),Body Builders   ,One Off,/,1,1,00:45:12,مصر,العربية,يعكس هذا الفيلم حياة لاعبي كمال الأجسام المصرية ونضالاتهم في العالم العربي,"The film reflects the lives of the Egyptian Body Builders and their struggles in the Arab World.

We will see the Body Building as a business and sports and how it affects the mind and they body of these young aspiring athletes",
AJD Catalogue,نجيب الرّيس.. رحلة الزمن الصعب   (قديماً: الصحفي الثائر .. الريس),Al-Rayyis..A Rebel Journalist,One Off,/,1,1,00:49:24,سوريا,العربية,لا تنفصل حكاية الوطن السوري عن حكاية رجاله الوطنيين الأوفياء. في هذا السياق تكثّف سيرة الصحافي اللامع، والوطني النبيل، نجيب الريس، سيرة الكفاح الوطني السوري من أجل الحرية والاستقلال.,"The story of Syria cannot be divorced from the story of its patriotic citizens. In this context, the biography of the illustrious journalist Najib al-Rayyes summarizes the story of a nation struggling for freedom and independence",
AJD Catalogue,الرافعي.. وحي القلم,Al-Rafeii ,One Off,/,1,1,00:51:09,مصر,العربية,"يتناول الفيلم قصة حياة الأديب مصطفى صادق الرافعي، المولود (1880-1937)، وهو من أهم المفكرين الذي ظهروا على مسرح الثقافة العربية، ورائد التيار المحافظ الذي بسببه مورس التضييق على أدبه وفكره، كانت له معارك فكرية بينه وبين رموز عصره أمثال طه حسين والعقاد، وارتبط بعلاقات وطيدة مع الشيخ محمد عبده ومحمود سامي البارودي، وبلغ من إعجاب سعد زغلول به أن قال عن أحد كتبه: ""بيان كأنه تنزيل من التنزيل، أو قبس من نور الذكر الحكيم"".
","The film evolves around the life story of Mustafa Sadiq Al-Rafi'i (1880-1937), one of the most prominent and striking thinkers in the scene of Arab culture. He was also the leader of the Conservative Movement, which caused his literature and thought to be subject to suppression.",
AJD Catalogue,وجوه شوقي,Shawky’s faces ,One Off,/,1,1,00:54:11,مصر,العربية,"حكي الفيلم قصة أمير الشعراء احمد شوقي 
لكن لا أحد يعرف لماذا وكيف استحق شوقي هذا اللقب، الأمر يتعدى منطوق الحروف ودلالتها، فللرجل مسيرة طويلة اختبر خلالها مشاعر النجاح والفشل، ذاق فيها رغد العيش في جوار الملوك كما ذاق ضيق الحياة في المنفى، خاض عبرها صراعات خارجية ظاهرة للجميع، وغيرها داخلية في قرارة نفسه لا يعرفها إلا هو.. في هذا العمل نسعى لاستكشاف كافة الجوانب والوجوه في حياة شوقي.","Shawqi’s name was linked with an epithet that added more greatness that raised it up to the mark of king’s and leaders greatness. However no one knows how and why shawqi was titled with this epithet
He lived king’s life as he was one of their Companions and also lived and felt miserable life when he was exiled. He went throw a lot of struggles  were so clear to all and  also others but they were hidden  inside him, no one knows about  them. So in this project we seek to discover all sides in shawqi’s life.",
AJD Catalogue,المُطران كبُوجي ( قديماً: الأب كابوتشي) ,Capucci ,One Off,/,1,1,00:46:58,سوريا / فلسطين,العربية,"يتناول الفيلم حياة المطران ""هيلاريون كابوتشي"" الذي ولد بسوريا في العام 1922 و توفي عن عمر يناهز 94 عاما و الذي كان نائبا بطريركيا في القدس لطائفة الروم الكاثيوليك حيث ظهرت  نزعته القومية بوضوح. 
كما يحكي الفيلم تفاصيل مسيرته الحافلة بالمواقف الوطنية وبشكل خاص للقضية الفلسطينية . اذا وجهت للمطران عدة تهم منها الاتصال والتعاون مع جهات معادية لإسرائيل،  حيث ضبطت بمعيته وفي سيارته، فحكم عليه بالسجن لمدة 12 عاما قضى منها أربعة سنوات سجينا في إسرائيل  قبل أن يتوسط الفاتيكان ودول أوربية للأفراج عنه.
","Capucci, one the controversial Monk personalities who was born in Switzerland in 1922 and passed away at the age of 94 after living an eventful life of service to his country and to the Palestinian cause. He used his connections with the Vatican to further expose the Israeli aggression against the Palestinians to the world.
In 1965 became the vice president of the roman catholic church in Jerusalem.
He was arrested in 1974 and charged with using his car to smuggle arms to Palestinian Resistance. He was sentenced to 12 years in prison.",
AJD Catalogue,نازك الملائكة..عشر قصائد ,Nazik EL MalekAa - Ten Poemes ,One Off,/,1,1,00:43:59,العراق,العربية,يحكي الفيلم عن الشاعرة العراقية الكبيرة نازك الملائكة التي علي الرغم من انها أسست ثورة أدبية وثقافية كبيرة عبر كتابتها للشعر الحر لأول مرة إلا انه قد تهميشها لصالح الشعراء الرجال,"The film tells the story of the great Iraqi poet Nazik Al-Malika, who, although she founded a great literary and cultural revolution by writing for free poetry for the first time, has marginalized her in favor of male poets",
AJD Catalogue, قتلٌ بأمر الجن  ( قديماً: عندما يأمرك الجن),Killed by the Spirits (The Spirits Ordered Me ),Short Series,سلسلة الجريمة,2,1,00:48:44,لبنان,العربية,قصة جريمة مروعة هزت بيروت في العام 1979. إذ قُتلت ماتيلد حلو وابنها مارسيل باحوط بيد إبراهيم طرّاف طالب الحقوق الذي اعترف بجريمته ونفذ فيه حكم الإعدام داخل حديقة الصنائع على مقربة من مكان ارتكابه للجريمة في 7 نيسان 1983. يلاحق الفيلم في جو من التشويق حيثيات هذه الجريمة مدعمة بالوثائق، وقصة حياة ابراهيم طراف منذ ولادته لحين ارتكابه الجريمة، واكتشافها,"A story of a crime that terrified Beirut in 1979, when Mathilde Helou and her son Marcel Bahout were murdered by Ibrahim Tarraf, a law student. Ibrahim confessed and was executed in Beirut meters away from the place of the murder the 7th of April 1983. The film follows the details of the crime and the murderer. ",
