SheetName,Arabic Name,English Name,Series /        One Off / Fillers,Series Name,Ep.,Unit By Hour,Duration,Country,Language,Arabic Synopsis,English Synopsis,Notes
AJD Catalogue,شارع الحمرا ,Hamra Street,Long Series,حكايات الشوارع ,16,0.5,00.27.51,لبنان ,العربية ,"شارع الحمراء، شانزليزيه الشرق في الخمسينات. هو اليوم شارع شعبي يتذكر ماضيه، ماضي المقاهي التي شهدت ولادة تيّارات وأجيال من المثقفين. وهو الشارع الذي شهد أول عملية للمقاومة.
فعلى الوجه السياسي والثقافي والاجتماعي كان الأبرز في الشرق الأوسط ولا يزال حتى اليوم يتميز بطابع كوزمبوليت في بلد تعجّ فيه الأديان والطوائف. الحمرا اليوم من هي؟ ومن سكانها؟ ومن روادها؟",,الشوارع كالبشر، خلف كل منها حكاية. في هذه السلسلة، نتتبع القصص التي حملتها ذاكرة شوارع عديدة من مدن تمتد حول العالم. فمن بين جدران حملت آثار رصاص حرب أهلية إلى أزقّة تردد فيها صدى موسيقى غجرية. في كل حلقة من حلقات السلسلة، نروي حكاية شارع أو زقاق هنا أو هناك. 
AJD Catalogue,شارع أدسا / قوة الشعب ,Edsa Street,Long Series,حكايات الشوارع ,16,0.5,00.31.56,الفلبين ,العربية / الفلبينية,"اكتسب هذا الشارع شهرة عالمية، وأصبح قلب مانيلا الكبرى، عندما قام مئات الآلاف من شعب الفلبين عام 1986 بالتدفق إلى هذا الشارع من أجل حماية جماعة من الجنود المتمردين من هجوم شنته عليهم قوات حكومية موالية للدكتاتور فرديناند ماركوس. اشتهرت هذه الواقعة فيما بعد باسم ""قوة شعب إدسا"" وقد اضطر ماركوس بعد خمسة أيام من الواقعة إلى الفرار من البلاد واضعا نهاية لحقبة من النهب وانتهاك حقوق البشر استمرت لعشرين سنة عادت بعدها الديمقراطية إلى الفلبين مع تنصيب السيدة كورازون أكينو رئيسة للبلاد في انتخابات ذلك العام. 
عاد ""إدسا"" إلى صدارة الأحداث مرة أخرى عام 2001 عندما تدفق الفلبينيون إلى قلب مانيلا مطالبين باستقالة جوزيف إسترادا، رئيس الجمهورية وقتها، بعد اتهامه بالفساد. واجه إسترادا مساءلة قانونية دفعته إلى التنحي في مواجهة ما جرى في ""إدسا"" وذلك بعد أن حرمه الجيش والقيادات السياسية من التأييد الذي كان يحظى به عندما شاهدوا جموع المدنيين تتدفق إلى ""إدسا""  في واقعة أطلق عليها ""إدسا 2"".
يرصد الفيلم ملامح هذا الشارع على خلفية  أحداث عامي 1986 و 2001، ويبين الوجه الآخر لـ ""إدسا"" وماهي أهم ملامحه ورؤية من يقطنه أو يعمل به أو يعبره لحالة الديمقراطية في الفلبين اليوم.",,الشوارع كالبشر، خلف كل منها حكاية. في هذه السلسلة، نتتبع القصص التي حملتها ذاكرة شوارع عديدة من مدن تمتد حول العالم. فمن بين جدران حملت آثار رصاص حرب أهلية إلى أزقّة تردد فيها صدى موسيقى غجرية. في كل حلقة من حلقات السلسلة، نروي حكاية شارع أو زقاق هنا أو هناك. 
AJD Catalogue,شارع العرب ,Arab Street,Long Series,حكايات الشوارع ,16,0.5,00.27.08,ماليزيا ,العربية / الماليزية ,"في منطقة ""بوكيت بنتانغ"" التي تكتظ بالفنادق ومراكز التسوق الشهيرة في كوالالمبور عاصمة ماليزيا يحط معظم العرب السائحون رحالهم في الأشهر الثلاثة (حزيران وتموز وآب). وعلى الرغم من أن ماليزيا تحظى بإقبال عالمي إلا أن الحضور السياحي العربي الكثيف  جعل الحكومة تغير اسم الشارع إلى ""شارع العرب""، وذلك علامة على هذا الحضور. وتأكيداً لأهمية هذا الحدث افتتح الشارع في حزيران عام 2005 رئيس الحكومة داتوي سري عبد الله بدوي، لجذب مزيد من السواح من مناطق آسيا الغربية والمنطقة العربية تحت شعار ""إنك في بلدك"" وفي إطار حملة رفع مستوى الجودة في السياحة، حيث تمثل السياحة المصدر الثاني للدخل في ماليزيا.",,الشوارع كالبشر، خلف كل منها حكاية. في هذه السلسلة، نتتبع القصص التي حملتها ذاكرة شوارع عديدة من مدن تمتد حول العالم. فمن بين جدران حملت آثار رصاص حرب أهلية إلى أزقّة تردد فيها صدى موسيقى غجرية. في كل حلقة من حلقات السلسلة، نروي حكاية شارع أو زقاق هنا أو هناك. 
AJD Catalogue,شارع المسجد الهندي ,Indian Mosque Street,Long Series,حكايات الشوارع ,16,0.5,00.28.41,ماليزيا ,العربية / الماليزية ,"فى حوالى عام 1863 قام التجار الهنود المسلمون الذين استقروا في كوالالمبور عاصمة ماليزيا ببناء مسجد خشبي. وعاشوا ومارسوا تجارتهم حوله. هذه المنطقة، والتى عُرفت بشارع مسجد الهند، أصبحت في قلب العاصمة كوالالمبور.   
هذا الفيلم الوثائقي يلتقى بعدة شخصيات معظمهم من أصول هندية. هناك من قدم من الهند إلى ماليزيا في شبابهم أو طفولتهم، وهناك من وُلد بماليزيا ولم يذهب للهند قط. بعض هؤلاء الهنود مسلمون وبعضهم سيخ وهندوس. وهناك أيضاً شخصيتان مالاويتان.",,الشوارع كالبشر، خلف كل منها حكاية. في هذه السلسلة، نتتبع القصص التي حملتها ذاكرة شوارع عديدة من مدن تمتد حول العالم. فمن بين جدران حملت آثار رصاص حرب أهلية إلى أزقّة تردد فيها صدى موسيقى غجرية. في كل حلقة من حلقات السلسلة، نروي حكاية شارع أو زقاق هنا أو هناك. 
AJD Catalogue,شارع باليستير ,Balestier Street,Long Series,حكايات الشوارع ,16,0.5,00.25.18,سنغافورة,الإنجليزية / العربية,"في وسط سنغافورة وقرب مقاطعات ""سيرانغون"" ""ونوفينا"" ""وبنديمير"" يقع  شارع ""باليستير"". هذا الشارع الذي يحمل التاريخ الصعب للمستعمرين وللمهاجرين الصينيين، والذي يمثل مأوى لكثير من السنغافوريين باعتباره منطقة سكنية رخيصة الأجر، ومنه أيضا انطلقت قصة الشيوعية الصينية التي انعكست آثارها على البلد وعلى جنوب شرق آسيا. هذا الشّارع موجود في الحـي الذي يحمل اسم أول قنصل مقيم للولايات المتحدة في سنغافورة أوائل مطلع القرن التاسع عشر ""جوزيف باليستير"".  
وعند زيارتك لشارع باليستير يتكون لديك مباشرة انطباع مميز عن تاريخ هذا الشارع وقدمه، وعن الحداثة التي نهضت به لتجعله عصرياً يلبي جميع متطلبات ساكنيه بجنسياته المختلفة.
وعلى الرغم من مراحل الاستعمار المتكررة، والصراعات الدامية الطويلة التي حلت بسنغافورة، فإن شارع باليستير بقي رمزاً للقيم الروحية الصينية القديمة المستمدة من الديانة البوذية والداعية إلى السلام، لتبقى تتداخل فيها وقائع الماضي مع الحاضر مع المستقبل.",,الشوارع كالبشر، خلف كل منها حكاية. في هذه السلسلة، نتتبع القصص التي حملتها ذاكرة شوارع عديدة من مدن تمتد حول العالم. فمن بين جدران حملت آثار رصاص حرب أهلية إلى أزقّة تردد فيها صدى موسيقى غجرية. في كل حلقة من حلقات السلسلة، نروي حكاية شارع أو زقاق هنا أو هناك. 
AJD Catalogue,شارع أورتشاد,Orchard Street,Long Series,حكايات الشوارع ,16,0.5,00.24.32,سنغافورة,العربية / الماليزية ,"تعدُّ سنغافورة مدينة عالمية مُفعمة بالحياة والمرافق العالمية الحديثة والمتكاملة، وهي تُسعِد زوراها من جميع أنحاء العالم. 
يعتبر أعرق شوارع سنغافورة وأكثرها شهرة هو شارع ""أورتشارد"" الذي يشار إليه كأحد أهم الشوارع التجارية في العالم، حيث يعد الواجهة التجارية والسياحية لبلد صغير يصلح أن يكون مثالا للبروز المثير للنمور الآسيوية الناهضة، خصوصاً لأولئك القادمين من الشرق الأوسط.
بإلإمكان أن يجوب المرء انطلاقا من شارع أورتشاد ـالذي يحتل موقعاً رئيسياًـ من بين الشوارع التجارية الحية في سنغافورة، يحكي الشارع بصخبه قصة النهضة المثيرة لبلد صغير نهض بقفزات على حدود جارته المنافسة الكبيرة ماليزيا، يمكن القول إن اكتشاف المرء سنغافورة يبدأ من شارع أورتشاد.",,الشوارع كالبشر، خلف كل منها حكاية. في هذه السلسلة، نتتبع القصص التي حملتها ذاكرة شوارع عديدة من مدن تمتد حول العالم. فمن بين جدران حملت آثار رصاص حرب أهلية إلى أزقّة تردد فيها صدى موسيقى غجرية. في كل حلقة من حلقات السلسلة، نروي حكاية شارع أو زقاق هنا أو هناك. 
AJD Catalogue,شارع الأنبياء,Prophets' Street,Long Series,حكايات الشوارع ,16,0.5,00.25.57,فلسطين ,العربية ,زهاء أكثر من كيلو متر يمتد شارع الانبياء من ساحة ميدان باب العامود في وسط مدينة القدس شمالا ليخترق الخط الوهمي ما بين القدس الشرقية وما يسمي القدس الغربية، وينتهي بميدان يسمي (ديفدكا). وهو عبارة عن تقاطع شوارع مهمة في القدس الغربية. في هذا الفيلم سنسرد حكاية هذا الشارع العريق الذي يمثل جزءا من تاريخ هذه المدينة المقدسة.,,الشوارع كالبشر، خلف كل منها حكاية. في هذه السلسلة، نتتبع القصص التي حملتها ذاكرة شوارع عديدة من مدن تمتد حول العالم. فمن بين جدران حملت آثار رصاص حرب أهلية إلى أزقّة تردد فيها صدى موسيقى غجرية. في كل حلقة من حلقات السلسلة، نروي حكاية شارع أو زقاق هنا أو هناك. 
AJD Catalogue,شارع الأمل,Hope Street,Long Series,حكايات الشوارع ,16,0.5,00.28.52,كولومبيا ,الإنجليزية / العربية ,"من الصعب كتابة أو رواية تاريخ كولومبيا وخصوصا عاصمتها بوجوتا من دون أن لا نتطرق لتاريخ أشهر الشوراع فيها ""أفنيدا جيمينز"". هذا الاسم أطلق بعد ما اكشتفها الفاتح الإسباني ""جونزالو جيمينيز دي كويسادا"" الذي كان هو قلب  التنمية الحضارية في المدينة، وكانت مسرحاً للأحداث الوطنية الكبرى التي لا تزال متاُثرة بعواقبها ليومنا هذا.",,الشوارع كالبشر، خلف كل منها حكاية. في هذه السلسلة، نتتبع القصص التي حملتها ذاكرة شوارع عديدة من مدن تمتد حول العالم. فمن بين جدران حملت آثار رصاص حرب أهلية إلى أزقّة تردد فيها صدى موسيقى غجرية. في كل حلقة من حلقات السلسلة، نروي حكاية شارع أو زقاق هنا أو هناك. 
AJD Catalogue,كورنيش مطرح ,Corniche Matrah,Long Series,حكايات الشوارع ,16,0.5,00.26.11,عُمان,العربية ,يحكي الفيلم قصة كورنيش مطرح في عُمان؛ المنشأة التي  صممت مع الثورة في عام 1970 من قبل السلطان قابوس. يتطرق الفيلم إلى الجهود التي بذلت للحفاظ على الكورنيش  والمعالم الأخرى في مطرح، مثل سوق السمك القديمة وبيت اللواتية والقلعة، وكذلك تحديث بعض الأماكن مثل الميناء وإنشاء حدائق ونافورات وأماكن الترفيه حتى تكون متعة لزوار الكورنيش من جميع أنحاء سلطنة عمان والخارج.,,الشوارع كالبشر، خلف كل منها حكاية. في هذه السلسلة، نتتبع القصص التي حملتها ذاكرة شوارع عديدة من مدن تمتد حول العالم. فمن بين جدران حملت آثار رصاص حرب أهلية إلى أزقّة تردد فيها صدى موسيقى غجرية. في كل حلقة من حلقات السلسلة، نروي حكاية شارع أو زقاق هنا أو هناك. 
AJD Catalogue,شارع محمد علي,Muhammad Ali Street,Long Series,حكايات الشوارع ,16,0.5,00.25.39,مصر,العربية ,"من معالم القاهرة الخديوية.. أخذ شهرته من أنه شارع الفنانين والموسيقيين في مصر.. منه خرج العديد من المطربين وأغلب الموسيقيين في مصر.. اشتهر بصناعة الأدوات الموسيقية. في هذا الشارع ظهرت أول نواة لتأسيس معهد الموسيقى العربية. ورغم الصيت الموسيقي للشارع إلا أنه ضم بين جنباته متحف الفن الإسلامي الذي افتتح في العام 1903 ليكون أكبر مجمع للآثار الإسلامية، و دار الكتب والوثائق والتي تم تحويلها إلى مركز للدراسات العربية والشرقية. كما أنه يربط بين أشهر ميدانين في مصر، حيث يبدأ عند ميدان العتبة الخضراء وينتهي عند ميدان الرميلة في القلعة حيث يقع أجمل مساجد مصر على الإطلاق؛ وهو مسجد السلطان حسن، فضلاً عن مسجد الرفاعي والقلعة ذاتها بما تحويه من متاحف ومساجد. كان شارع محمد علي أول الشوارع التي أسست لتربط بين قاهرتين؛ القاهرة الفاطمية القديمة ورمزها القلعة، ثم القاهرة الخديوية والتي تعرف الآن بوسط القاهرة حيث المعمار الأوروبي وطراز بناء الركوكو ومعمار البواكي الذي يميز الشارع.
افتتح الخديوي اسماعيل الشارع في العام 1863 ليكون بداية القاهرة العصرية الجديدة، ولكن الشارع تحول بمرور السنين إلى رمز من الضوضاء والضجيج. وبعد نغمات الموسيقى التي كانت تصدح بين أرجاء الشارع تسمع الآن دقات (صنايعية) الموبيليا حيث تحول الشارع إلى مركز لتجارة الموبيليا بعدما زحف مركز الصناعة من حارة (المناصرة) المتقاطعة مع الشارع إلى قلبه وأخذت تحل تدريجيا مكان محلات الموسيقى و مقاهي الفنانين والآلاتية.",,الشوارع كالبشر، خلف كل منها حكاية. في هذه السلسلة، نتتبع القصص التي حملتها ذاكرة شوارع عديدة من مدن تمتد حول العالم. فمن بين جدران حملت آثار رصاص حرب أهلية إلى أزقّة تردد فيها صدى موسيقى غجرية. في كل حلقة من حلقات السلسلة، نروي حكاية شارع أو زقاق هنا أو هناك. 
AJD Catalogue,هوى الشرق,Love of the East ,One Off,/,1,1,00.53.07,إيطاليا,الإيطالية / العربية,"يعرض الفيلم قصة حب من طرف واحد, وهو يقصد بذلك مجموعة من المستشرقين الإيطاليين الذين وهبوا حياتهم لتدريس الأدب والتاريخ العربي الإسلامي في جامعة ""الأورينتالية في نابولي""، وقد أنجبوا أجيالا جديدة مماثلة تعشق أيضا كل ما هو عربي, فدافعوا عن قضايا العرب، ولكنّ أحلامهم بقيت مجهضة فلا أهتم بهم العرب ولا الإيطاليون","This film is about the unrequited love of a group of Italian orientalists who have devoted their lives to teaching Arabic and Islamic literature at the Oriental University of Naples. They continue to pass on their love for everything that is Arab to younger generations. Despite their attachment to all things Arab, their dreams remain unrealized, since neither Arabs nor Italians pay any attention to them. ",
AJD Catalogue,الغجر في إسبانيا.. ثق في الحياة,Gypsies in Spain ,One Off,/,1,1,00.56.59,إسبانيا,الإسبانية / العربية,"يعيش الغجر في إسبانيا على هامش الحياة، في أحياء فقيرة ومنعزلة، ومع ذلك فإنهم يملكون حبا قويا للحياة وتعلقا شديدا بها. يصحبنا هذا الفيلم في رحلة إلى عالمهم الخاص، فنتعرف على عاداتهم، تقاليدهم، موسيقاهم ""الفلامينكو"" التي يرقصون على أنغامها منذ الصغر","The gypsies in Spain live an uncertain life in isolated and poverty-stricken towns. However, they have a strong love for life. This film is a visual journey into their private world. The viewer is introduced to their customs, traditions and flamenco music, to which they dance from a young age. ",
AJD Catalogue,إسطنبول ذات الألف وجه,The Thousand Faces of Istanbul ,One Off,/,1,1,00.53.25,تركيا ,التركية / العربية,تمثل اسطنبول نقطة وصل بين آسيا وأوروبا وهي ملتقى الثقافات والأديان. يلقي الفيلم الضوء على هذا التعايش بمختلف جوانبه وتناقضاته، وذلك عبر استعراض مجموعة من الوجوه المختلفة التي تعيش في المكان وتربطها به حميمية خاصة. من هذه الوجوه: صاحب مقهى، مؤلف موسيقي، مطربة كلاسيكية، ممثل للطائفة الأرثوذكسية، شيخ للطريقة القادرية.,"Istanbul is a bridge between Europe and Asia.  It is considered the crossroads of cultures and religions. This film highlights this coexistence in its various aspects and contradictions by profiling the characters intimately connected to it. Among them is a cafe owner, a music composer, a classical performer, a representative of the Orthodox religion and a Qadri sheikh. ",
AJD Catalogue,الصيادون في السنيغال,Fishermen in Senegal ,One Off,/,1,1,00.58.11,السنيغال,العربية ,يستعرض الفيلم حرفة الصيد المتوارثة والتي تعتبر تقليداً عريقاً في السنغال بسبب غنى المياه التي تنتج حوالي أربعمائة ألف طن من السمك سنوياً. ويعتبر صيد السمك أهم قطاعات التصدير، وهو يوفر فرص عمل كثيرة للسكان. يتناول الفيلم أيضا مختلف أوجه الحياة المقامة على جانب هذه الحرفة,"This film examines the inherited art and long standing tradition of fishing in Senegal. It is known for its rich waters, generating around 400,000 tons of fish annually. Fishing is considered one of the most important export industries in Senegal, providing citizens with many employment opportunities. The film also showcases the various personalities of those who practice this profession. ",
AJD Catalogue,الصورة الفوتوغرافية ,Photograph,One Off,/,1,1,00.49.45,لبنان ,العربية ,يروي الفيلم قصة أحداث مختلفة عبر الصورة والمصورين في دول عدة منها لبنان. إنه رحلة مصورة مختلفة لأحداث اجتماعية، فنية، سياسية، حروب، مآس ٍ وكوارث نستذكرها من خلال تجارب بعض المصورين المحترفين الذين يروون قصصهم مع هذه المهنة بتفاصيلها. الفيلم يشبه ألبوما منوعا لذاكرة أحداث وقعت في أماكن مختلفة، وساهمت الصورة بتوثيقها، ربما إلى الأبد,"This film tells stories of various events through photographs in several countries, including Lebanon. It is a picture-rich journey through social, artistic and political events - both creative and destructive - that the viewer can appreciate through the experience of professional photographers who narrate their own stories. ",
AJD Catalogue,زنجبار.. أحد عشر سلطانا,Zanzibar: Eleven Sultans ,One Off,/,1,1,00.52.01,تنزانيا,العربية,"يحكي الفيلم قصة زنجبار أو ""أرض الهنود""، وهي مرفأ تجاري قصده خليط من الفرس والعرب والهنود والأوروبيين والصينيين وما نتج عن ذلك من اختلاط ثقافي ثم تمازج نشأت في إثره اللغة الساحلية أو السواحلية، وتشكلت ثقافة خاصة، وطراز معماري مميز، وأسلوب حياة نراه بعين الدكتور عزيز الزنجباري.","This film tells the story of Zanzibar, or the “Land of the Indians” - a commercial port that Persians, Arabs, Indians, Europeans and the Chinese have all used. As a result of this cultural mix, the coastal language of Swahili emerged. A special culture was formed with a distinct architectural style and lifestyle, which viewers can see through the eyes of Dr. Aziz al-Zinjibari. ",
AJD Catalogue,العربية والإسلام في السنيغال,Arabism and Islam in Senegal ,One Off,/,1,1,00.53.23,السنيغال,العربية,"يوضح الفيلم كيف دخلت العربية إلى السنغال، وفضل القرآن الكريم في تزايد عدد المدارس التي تعلمه على مر السنين. كما يتضمن آراء مختلفة لمدرسين وشيوخ وطلاب حول قصتهم مع تعلم اللغة وأهميتها بالنسبة لهم, كلّ حسب وجهة نظره وتجربته وطريقة تعبيره الخاصة به.","This film is about Arabs and Muslims who migrated to Senegal. Specifically, it examines the role of the Holy Quran in increasing the number of schools there throughout the years. It also brings in the different opinions of teachers, sheikhs and students about learning the Arabic language and its importance to them, based on their individual experiences. ",
AJD Catalogue,الزولو.. جنوب أفريقيا,The Zulu ,One Off,/,1,1,00.50.15,جنوب أفريقيا ,الإنجليزية / العربية ,"يتناول الفيلم حياة قبائل عديدة جُمعت تحت لقب وأمة ""الزولو"" بقيادة مؤسسها الملك ""شاغا"" الذي احتضن البيض القادمين إلى جنوب أفريقيا ليتعلم الأهالي من مهاراتهم ويستفيدوا منها، ثم كيف تم اغتيال الملك على يدي بعض أفراد أسرته عام 1828. كما يحكي الفيلم كيف تمكن ""الزولو"" من المحافظة على تقاليدهم وتراثهم وسط عالم متغير سريع.","This film examines the many tribes that form the Zulu nation.  These tribes were once led by a King Shaga, who initially embraced whites arriving in South Africa so that his subjects could learn their skills. But he was eventually assassinated by his family members in 1828. The film also tells how the Zulu managed to conserve their traditions and heritage in a rapidly-changing world.",
AJD Catalogue,بالقرب من فجر الإسلام,Close to the Dawn of Islam ,One Off,/,1,1,00.49.21,موريتانيا ,العربية,"يثير الفيلم أسئلة مختلفة: كيف دخل الإسلام إلى موريتانيا؟ وكيف تأسست الجامعة البدوية ""المَحْضَرة"" رغم الظروف المعيشية الصعبة؟ وما هو الدور الذي لعبته في تدريس القرآن الكريم وعلوم الفقه واللغة العربية للطلاب من مختلف أنحاء العالم؟",This film reveals how Islam came to Mauritania and addresses the question of how Mahdhura University was founded despite the region’s tough living conditions? It also describes the role played by the university in teaching the Holy Quran to students from around the world.,
AJD Catalogue,آن للبناء أن يكتمل.. حسن فتحي,It’s Time for the Building to Be Completed ,One Off,/,1,1,00.54.18,مصر,العربية ,"يستعرض الفيلم حياة وتجربة المعماري المصري حسن فتحي (1900 – 1989) الذي أسس ما يعرف بـ ""عمارة الفقراء""، وهي مدرسة تعتمد على استخدام مواد البناء من الطبيعة، والتصالح مع الإنسان والمكان والتاريخ والتراث. في المقابل كان لحسن فتحي همومه من جراء سيطرة الثقافة الغربية على أفكار وأساليب معماريي تلك الفترة، وعدم انسجامها مع المحيط المصري والعربي والإسلامي","This film recounts the life and experiences of Egyptian architect Hasan Fathy (1900-1989). Hasan Fathy is known for the ubiquitous “poor people’s building,” an architectural school that uses construction materials from nature that are reconciled with the people, the location, history and heritage. Hasan Fathy was concerned about the dominance of Western culture on the styles of architects at the time, which he believed did not suit the Egyptian, Arab and Islamic themes. ",
AJD Catalogue,موريتانيا.. إذ تغني,Mauritania: If It Sings ,One Off,/,1,1,00.53.48,موريتانيا ,العربية ,يصحبنا الفيلم في رحلة مع الموسيقى الموريتانية، ويعرض لنا مختلف جوانبها كأصولها وقواعدها، ويعتمد في إيصال ذلك للمشاهد على استضافة عدد من الفنانين من مغنين ومؤلفين وعازفين ومدرّسين يتحدثون عن علاقاتهم بالموسيقى وأسباب شغفهم بها. ,"This film takes viewers on a journey through Mauritanian music and highlights its different varities, its roots and rules. It includes a number of artists, performers, composers and teachers who explain their relationship with the  music and their reasons for their passion of reaching out to an audience. ",
AJD Catalogue,الصابئة.. مياه يحيى,Al-Saiba: Yehya Water ,One Off,/,1,1,00.54.15,العراق,العربية ,"يتتبع الفيلم قصة الصابئة المتواجدين في العراق باعتبارهم أصحاب أقدم ديانة موجودة في التاريخ، ويسلط الضوء على مميزات الديانة ""المندائية"" وأهلها الذين تربطهم علاقة فريدة بالمياه الجارية كعنصر أساسي للتعميد، وميل المندائيين للعزلة وجنوحهم للسلم وإجادتهم للحرف التي تتطلب الصبر والدقة والمهارات الفنية. ","This film examines the al-Saiba in Iraq, practitioners of what they deem to be the oldest religion in history. It examines features of the Mandaya religion and its people, known for their strong relationship with water and baptism. It also studies their inclination toward isolation, peace and mastery of crafts that require patience, accuracy and artistic skill. ",
AJD Catalogue,طنجة.. سحر مدينة,Tangiers… Magic City ,One Off,/,1,1,00.53.06,المغرب,العربية ,"يستعرض الفيلم سيرة مدينة طنجة المغربية من خلال مشاهير الأدب العالمي والعربي الذين عاشوا فيها وشكلت عالمهم الإبداعي أمثال الكاتب والشاعر المغربي ""الطاهر بن جلون"" و""جان جيني"" الأديب الفرنسي المعروف، والكاتب المغربي محمد شكري الذي ارتبط بالمدينة منذ مولده حتى وفاته. المدينة ما زالت مركز جذب لمن مزجوا الأدب بالخيال من شعراء ورسامين وروائيين ومسرحيين.","This film traces the history of the Moroccan city of Tangiers through famous Arab and international authors who have lived there and made it part of their creative world.  People like Jean Genet, the famous French writer, Tahar Ben Jalloun, a French author of Moroccan descent, and author Mohammad Shukri, who was attached to the city from his birth to his death, all lived in Tangiers. The city is still an attractive center for artists, novelists and playwrights.",
AJD Catalogue,الثوار الجدد ,The New Rebels ,One Off,/,1,1,00.52.24,المغرب,العربية ,"يستعرض الفيلم ظاهرة موسيقية وغنائية لافتة عرفت بثورة ""الراب"" في المغرب، وتتزعم هذه ""الثورة"" كما نرى في الفيلم فرق شابة تسعى من خلال موسيقى ""الهيب هوب"" إلى تغيير الواقع الصعب الذي تعيشه البلاد بأسلوب فني غنائي جديد بات يحظى اليوم باهتمام الشباب الثائر والرافض والمحتج على الظلم والفساد. ","This film looks at an attractive musical phenomenon known as the Rap Revolution in Morocco. This revolution is led by young bands whose aim is to change the difficult reality in the country through hip-hop music, a musical style that is now drawing attention from rebellious youth who use it to protest injustice and corruption. ",
AJD Catalogue,ورزازات.. هوليود أفريقيا,Warzazat: The Hollywood of Africa ,One Off,/,1,1,00.53.11,المغرب,العربية ,تُعرف مدينة ورزازات في جنوب المغرب بأنها هوليود أفريقيا. واكتسبت المدينة هذا الاسم من وجود حركة سينمائية نشطة، واستوديوهات كبيرة جلبت اهتمام وأنظار السينما العالمية. الفيلم يعرض الجوانب الإيجابية لما يمكن أن يطلق عليه ثورة في صناعة السينما من خلال الأعمال السينمائية التي تشهدها المدينة، واشتغال سكانها بهذه الصنعة وما يتصل بها كالتمثيل في الأفلام، وانعكاس ذلك على حياتهم ماديا وثقافيا. ,"The city of Warzazat in southern Morocco is known as the Hollywood of Africa. A site for numerous filmmaking activities, its large studios have attracted the attention of international filmmakers. This documentary highlights the positive effects of this filmmaking revolution on the city, its citizens who have become involved in this domain, and the impact this has had on their economic and cultural lives. ",
AJD Catalogue,عروس المتوسط ,Mediterranean Bride ,One Off,/,1,1,00.55.22,لبنان ,العربية ,"يروي الفيلم  سيرة مدينة ""صور"" اللبنانية، أقدم مرفأ للفينيقيين، والحضارات التي تعاقبت عليها. هذا قديما، أم حديثا فنرى صورة بانورامية للمدينة وسكانها بدء من الصيادين وانتهاء بقوات الطوارئ الدولية التي حطت رحالها في المدينة من جراء الحروب المتكررة على لبنان وتحديدا جنوبه","This film tells the story of the Lebanese city of Tyr, the oldest Phoenician port, and the civilizations that followed it. It presents a panoramic view of the city and its citizens, starting with fishermen and ending with emergency international forces that landed in the city due to the incessant wars in Lebanon, particularly in the south. ",
AJD Catalogue,أمهات عازبات ,Single Mothers ,One Off,/,1,1,00.49.41,المغرب,العربية ,يناقش الفيلم ظاهرة بدأت تطفو على سطح المجتمع المغربي وتتميز بحساسية شديدة أدخلتها في باب المسكوت عنه اجتماعيا، وهي ظاهرة الأمهات العازبات اللواتي خضعن لظروف اجتماعية مختلفة أدت بهن للعيش مع أطفالهن الذين ولدوا خارج إطار الزواج الشرعي والقانوني. الفيلم يتناول أيضا دور المنظمات الدولية والجمعيات الوطنية غير الحكومية التي اهتمت بهؤلاء الأمهات، وأسست لمساعدتهن ملجأ وفرصا للعمل ليستطعن تحمل مسؤولياتهن وتربية أبنائهن، ثم البحث عن الأب الشرعي لإصلاح ما أفسدته الظروف القاسية,"This film examines single motherhood as a phenomenon that has started to emerge in Moroccan society – an almost taboo subject. It sheds light on single mothers in different social circumstances with children born out of wedlock. The film also addresses the role of international and national non-governmental organizations that protect these mothers. Providing shelters and employment opportunities to help them raise their children, these groups also assist women in their search for the children’s legal father in order to remedy their difficult circumstances. ",
AJD Catalogue,الغائبون,The Absent ,One Off,/,1,1,00.55.57,كوسوفو,الإنجليزية / العربية ,الفيلم يروي حكاية ثلاث سيدات في حرب كوسوفا مع صربيا والتي انتهت بتحرر الإقليم من تبعيته ضمن حدود يوغسلافيا السابقة لصربيا. السيدة الأولى محامية معروفة  فقدت زوجها واثنيـــــن من أولادها على إثر مداهمة عسكرية لبيتها، والثانية مجندة في جيش تحرير كوسوفا عاشت مراحل الحرب المختلفة مع زوجها وأبيها المجندين في الجيش نفسه، والثالثة طبيبة مارست عملها كمتطوعة في توفير الملاجئ  للهاربين من جحيم الحرب، واستخدمت خبراتها الطبية في معالجة الجرحى والمصابين، وقد تم اعتقالها لهذه الأسباب.,"This film tells the story of three women who lived through the war between Kosovo and Serbia, which ended with the liberation of the region from the former Yugoslavian republic. The first woman is a well-known lawyer who lost her husband and two of her children after a military raid on her house. The second was a soldier in the Kosovo Liberation Army who lived through the different phases of the war with her stepmother and soldiers in the same army. The third woman is a doctor who worked as a volunteer providing shelter for fugitives of war and who used her medical experience to treat the injured, which eventually led to her arrest. ",
AJD Catalogue,ملك الأسنتي,Ashanti King ,One Off,/,1,1,00.51.25,غانا,الإنجليزية / العربية ,يتناول الفيلم  طقوس توريث الملك عند قبائل الأسنتي في غانا، وهو يأتي في إطار أفلام أخرى تتناول حياة وعادات الشعوب والقبائل حول العالم.,This film is about the rites of bequeathing a king in the Ashanti tribe in Ghana. It is part of a series of films about the lives and traditions of tribes around the world,
