topic,count
"and the film tasult lights on the following:
1. the conditions of growing up and it filmed all the details about his home town and the area around his childhood and schools that teach in them.
2.",1
"1. the film deals with the biography fighter joseph greatness first arab minister cites defense in the battle so far and made famous in the twenties his struggle against the french mandate in the levant ( syria and lebanon) .
the joseph greatness symbol in the history of the struggle for independence in syria and embodies so famously ""to eisselm high honor from harm ... even shed blood aspects""",1
is classified on the basis of that first,1
founder of the arab syrian army,1
and the first arab minister of defense cites on the battlefield so far,1
in the battle of maysalun it is socially prestigious family known to seek knowledge,1
and began to personally of his life in syria and turkey,1
students of science in the military academy and fought the first world war experiences as well as the ottoman army in bulgaria,1
austria and egypt and worked under the command of prince faisal in lebanon and syria . the film raises several syrian and lebanese researchers certificates and some relatives of the volunteers who have lived through the joseph greatness in addition to military experts in an effort to familiarize themselves with various career struggle of different facets,1
"why he chose military school and how his talents have evolved and what are the most important events that have influenced his career .
3.",1
beyond the music to experience the splendor of a universal message which went through time to celebrate life.,1
"the most important achievements and positions include during ottoman rule and under the command of king faisal .
4.",1
san remo conference,1
which the arabs decided to surrender to the french mandate and faisal rejected the resolutions of the conference and a summons to greatness yusuf to defend syria .,1
"battle of maysalun details
1. the circumstances of his death
2.",1
"his will when joseph greatness said that his daughter laila "" secretariat in the necks "" ... you had going on the grounds that he was going to sacrifice the highest possessions to syria and honor and sanctities and its future generations .... you see",1
is keeping his successor,1
the secretariat and oahtha what should be of uncertain and extremely high care and attention because his daughter died in a counter forgotten ? even his house was demolished without the intervention of some honorable patriots and care .,1
"the consequences of the battle and caused separation in lebanon for syria
the film will be a mix of realism and archival images and scenes representative and graphic processing .",1
the film showcases samples of people who decided to continue their life endevours after retirement.,1
body and soul,1
that  made them in the ranks of the rich,1
but is flourishing outside this world. so,1
the expression of national character,1
and if it is affected negatively,1
access to knowledge,1
its assimilation and production are affected consequently. arabic language is facing the challenges of globalization,1
the problem of arabization,1
translation and creativity. however,1
and paradoxically enough,1
arabic is facing problems in the arab world,1
there is an urgent need to reconsider the teaching of arabic in terms of methodologies,1
the film takes us,1
content and purposes.,1
a journey into the coffee shops’ world,1
"where tunisians spend most of their lifetime.
through a range of coffee shops that vary as much as tunisian society does",1
our cameras capture life: a static life despite the fact that the clock continues to spin,1
a place where people continue drinking coffee indifferently without realizing that life and progress go on outside,1
"that times are changing and buildings are rising.
with shooting inside and outside coffee shops we will highlight this disparity between two worlds that are not subject to the same standards of time: a dynamic and fast paced life outside",1
and a life where time stops inside.,1
a musical and human odyssey in the heart of gnawa music in morocco. from its origin to its development now,1
this film attempts to narrate the history of the oman and united arab emirates through the eyes of two orientalists.,1
a documentary that tackles one of the least known aspects of the palestinian diaspora: the exodus of twenty thousand refugees,1
displaced from baghdad as a retaliation on the part of the shiite troops right after the fall of saddam hussein,1
jabri whose theories and multiple books have become a reference and a basis for reading the arab thought and the issues related to it. he approached the arab heritage,1
growing of systematic water pumping from the israeli side and occupation generate several dangers on humans,1
animals and even plants. many reasons but one result.,1
we shouldn't talk about nubian music which is the ancient music in the world upon the statements of the historians,1
"the followers or the lovers of nubian art or any art for this is will be incomplete and without it's spiritual beauty and warmth .
the nubian music in spite its extended history the 20th century had witnessed a genius maturity of this music with the rise of stars who have suggested clear moulds for this art which will prevail all over the republic or to the western world and and especially the artists ahmed mounib and ali couban and others.",1
it sometimes happens that people live and die without being noticed and that their heritage disappears by their death,1
as if they never existed. however,1
there is a man whose name is engraved in the human memory and cannot be forgotten. he is a man who impacted an entire generation,1
the generation of modernity in the whole arab world. his theories have become a source of guidance. his curricula are among the fundamentals of modern approaches. his name is engraved in the history of modern arab thought. this man is mohammed abed al,1
human rights,1
who were forced to settle in camps located in the region of damascus,1
identity and arabism as well as islam within a general framework that he called the project of arab renaissance,1
tragic situation in iraq led many iraqis to exit their country to seek asylum,1
and for humanitarian reasons. as a result,1
emerged the idea of the film,1
through the story of three women refugees in jordan to focus on the suffering experienced by these women,1
although their past was pleasant,1
before what happened and is happening in iraq they are now in dire need for respectable life,1
although they were rich in their home country iraq because of the multiplicity of good things of the country's wealth,1
the film deals with the issues of water in gaza. sea level rise,1
islamic cultural domain configuration across distinct and collectibles,1
000 square meters and a huge budget of more than two hundred million dollars under the supervision of one of the most prominent architects in the world to be more than just a building for the maintenance and display islamic heritage but also a space to re,1
islamic museum was established in doha on 45,1
aleppo and along the border with iraq.,1
is a film that will meets four public figures commando,1
"""three male commando & one female",1
""" each character narrates their own experience commando and what happened in that era",1
being photographed in the palestinian camps they living in nowadays. then we will move them to places they  struggle in and fight in  the film also speaks about the sea fighting process and review the preparation in dramatic scenes. there is a painter character assume personal of naji al,1
ali appears in the film,1
painting inspired action and turn the painting into the scene of a representative and then end up with news from the newspapers in those days,1
talk about their actions & struggle,1
umm kulthum songs,1
asbaha 3endi l aan bondokeya,1
is the master song of the film,1
the film made ​​the situation of muslims in this country and barriers and negative mental images that feed racism and discrimination against them,1
especially after ten atheist september 2001 attacks on the united states . recall that following the events of september 11 have increased incidents of racism and anti,1
muslim sentiment in canada ranged from incidents between verbal abuse,1
threats and abuses physical and destruction of property,1
and according to police reports in toronto that hatred against muslims crimes have increased in the city,1
specially 2001,1
this art has been known in tunisia,1
algeria and libya. it is known as the most important legacy in its literary text and rhythmic musical.,1
poets' demise. arab poets are introduced through short episodes (fillers),1
upon discovering that his honorable professor was stealing the ideas of orientalists who had no knowledge of the arabic language and islamic truths. then we follow his greatest battle against louis awad,1
leading to this purpose  execution   and the difficulties confronting the volunteers and their  surmounting  systems.,1
when we try to evaluate the highest model of the arabic language in the 20th century,1
we  must search through the features of mahmoud shaker (1997,1
1909),1
the master of arabic rhetoric. his linguistic style,1
ideas and creativity,1
as the film says,1
rise from a soul that has felt honor and glory. the film frames the battles that mahmoud shaker undertook with taha hussein after he left the university,1
when he ferociously defended his mother tongue and his mother culture using an unprecedented scientific method,1
comparing the partnership to collaboration  between the civil society and the governmental establishments  in the operation of  development and  promotion of the local society,1
"though condemned to more than two years of detention. 
some acted scenes of mahmoud shaker’s life intensely reproduce his innermost nature as a human being and a poet. we live in his house",1
we observe his private belongings and we discover the secrets of his personality and his feelings from his childhood onwards. and through these elements,1
we understand the motives that pushed him toward his battle for the sake of the islamic nation. this film is about a man who embodied the “ummah”,1
mahmoud shaker.,1
a documentary about liberated captives,1
and what they have suffered in the prisons of the occupied palestine,1
focusing on one of the torturing chapters which is the process of transporting captives between the occupation’s prisons and trials. it’s also focusing on what this process includes of various types of torments and humiliation to break the will of the prisoner.,1
parallel to the long path of military wars between arabs and israel,1
and showing  the means and machinery,1
but they are not about to give up. but the most amazing aspect of their history is undoubtedly the mode of their recruitment in morocco in the 60s…,1
each less than eight minutes,1
fighting: which is (a dance till death between a man and a wild animal),1
presented by a group of defenders of (animal rights),1
who considered bullfighting to be torture to the animals and not a sport nor an art nor a culture,1
and  the activists of animal rights protection were able to ban bullfighting after gathering 180 thousand signatures,1
ratified by the parliament of catalonia.     but despite the economic crisis and the opposition of the animal,1
rights defenders,1
fighting remains an important industry in spain,1
which has more than a thousand farms raising bulls for wrestling,1
and around 200 thousand people still working at that sector. primarily the growing opposition amongst the activists of animal rights and the traditionalists has affected bullfighting. thus,1
still is the most prominent expression of the spanish sport.,1
their fight today is for the right to a full pension as the french. an exhausting battle,1
the film yemenis in britain focuses on the history of the yemeni presence in the british community,1
and the circumstances in which they have had since their presence in britain and their work as sailor men and workers in the rooms of fuel,1
and focuses on their success stories in the service of their british community,1
in our present time and the extent of their interaction with their community and with their home country of yemen.,1
recruited from the early 1960s by the public collieries company  of france,1
the moroccan miners have never ceased to fight against the discrimination they have consistently been subjected. a struggle in the 1970s to have the full status of a miner as the french miners. another struggle in the 1980s for a safer working conditions,1
and access to adequate housing,1
as the french,1
was a war not at all less important. a war which rounds witnessed fierce battles managed with extreme efficiency and absolute confidentiality over 58 years. it is the war of spies or intelligence: a mysterious world,1
unique with its secrets and variables that begun with the first war in 1948 and continues to our days. a documentary about shola cohen,1
sheds the light about the spy who worked for the mossad in lebanon in the 40 and the 50s. through her mission,1
senussi and after his death,1
during which he has composed more than 500 songs. he “revolutionized” the chaabi music by introducing new subjects of which many were taboo and censored in his homeland algeria,1
like alcohol,1
immigration. he tragically died on august 31,1
1980 in a car accident,1
before ever being recognized the way he deserved too.,1
libya passed to many important historical stages covered by the film sequentially,1
since the start of the call of senussi on libyan territories,1
which had its beginnings in cyrenaica by mohammed bin ali al,1
his son idris al,1
cohen left her marks on the lebanese political,1
senussi took the leadership of senussi,1
and across the political stages idris agreed with the british and then the declaration of independence cyrenaica without other parts of libya and declared emirate headed by idris al,1
senussi. continued libyan resistance to the occupation of italy by the omar al,1
mukhtar to be grabbed by the italians and executed him and entered idris the second world war with britain and won britain in the libyan desert and independent libya and founded united kingdom of libya and has held idris the reins of power as king,1
and after the establishment of the kingdom agreed idris with britain and the united states on stay their bases the military in return for financial support,1
and the voices were raised of opposition to the presence of foreign,1
especially with the discovery of oil in it. idris stayed as a king until 1969 the time of the rebels coup led by muammar gaddafi,1
and the years before that idris resigned from his position several times,1
harachi started to interpret his own composed songs and got known for his gravelly voice. his career has spanned nearly 35 years,1
where he made his first debuts as banjo player in several algerian cafés. soon after,1
"from his real name abdel rahmane amrani (born in 1926) was an algerian chaâbi singer of chaoui berber origin. 
he is mostly remembered for his song ""ya rayah"" which has since been made famous again by rachid taha. harachi moved to france in 1949. it was in paris",1
dahmane el harachi,1
security and economic levels. she also played a big role in helping lebanese and syria jews flee to israel through the lebanese border. cohen was arrested in 1962 and was sentenced to death,1
a penalty later reduced to a life of 20 years in prison. in 1967 she was released in the scope of a hostage exchange operation with israel following the six days war,1
a documentary trying to discover some of the island which located in nile river from halfa in north sudan till khartoum,1
we try to live this trip inside the river while showing to the arabian viewers the variety of the people and the culture in this islands.,1
"caravan of love"" attempts to reveal the talents of moroccan youth in music",1
dance,1
singing,1
theater and cinema,1
during a tour of the remote mountainous areas of ouarzazate,1
«the moroccan hollywood». the movie is trying to discover and detect hidden and wasted talents and stories of people who did not find a way to expose their talents,1
and encourage others whose talents were suppressed,1
this initiative seeks to create cooperation and solidarity among the inhabitants of this remote area who live in a very poor condition and lack any cultural spaces and professional guidance,1
despite the fact that ouazazate is a place where many famous movies were filmed.,1
a documentary about a battalion jarmaq (battalion student) review the beginnings of the project and the formation of secrecy and then turning the secret to a battalion in the atmosphere of the lebanese civil war and the role of the battalion military figure in the resistance to the israeli occupation of lebanon,1
with a review of the most important battles fought in the face of the occupation,1
especially the battles beaufort castle in southern lebanon . add to the activity of the battalion inside occupied palestine and then turned to the battalion option and the formation of the islamic brigades of the islamic resistance in palestine,1
lebanon and abstracts of the experiment.,1
the decision to ban bullfighting in catalonia had started through an initiative from the people,1
and the forms through which the turkish people express that interest in one of the islamic symbols.,1
and goes on till now,1
which is our goal,1
we will learn about their culture,1
tradition and their religions passing through awash river,1
then finally we will visit salt lake and meet afar people when they collect the salt by old traditional methods.,1
our journey take us to exploration to the heights of tigre,1
which is located on an elevated area in the ethiopian plateau and is characterized by the presence of a lot of historical and religious sites of important,1
the most important mountains father yamata rocky brown,1
red,1
which rises 500 meters above the mountains geralta at an altitude of 3000 meters above sea level,1
which is climbing into one of the strangest places on earth,1
which were given to moses,1
a church father yamata without any safety device or modern equipment and on foot for a period of 4 hours to feel how they went up in the past to this church isolated from the eyes of the people,1
where legend has it that he was dig this church here in the fifth century ad and has done graphics and interior designs have kings of aksum at the time.,1
during our journey of exploration in ethiopia must visit historic sites where the most important city is the historic capital of the kingdom of aksum is a city of axum,1
which was founded in 325 bc and intensified strength between the fourth century and the seventh century,1
according to legend,1
the founder of the kingdom is a descendant of prophet sulaiman peace be upon him,1
which bring him ark of the covenant from jerusalem and make this thing a powerful kingdom for more than 600 years. the city of axum on after 950km north of the capital addis ababa and the rising sea level 2131mitr. axum obelisks famous for the presence of an age exceeding more than 1700 years,1
there is the most important church in the city in ethiopia,1
on the way we meet afar tribe or (danakel),1
then we will visit the most strangest and uncommon volcano in the earth (dallol),1
we will  visit also ertaale the active volcano they call it gate of the hill,1
afar region is the most decline area in africa and the most currently on earth,1
in which we tell the stories of the lives of poets whom had died or were killed because of their poetry,1
by those whom had disagreed with them,1
or even were passionately in love with their poems. some times their death would take place because their poems were against tyranny and oppression,1
or they would take their own lives due to a certain incident which occurred,1
setting themselves apart from other poets in the history of arab poetry. each poet was handled according to his story,1
using 2d and 3d graphics,1
in addition to hand drawing,1
in order to embody the poet's life and his demise.,1
the biggest and hottest desert in the world. what are the circumstances that allowed this art to arise and how did it expand worldwide? what are its main characteristics? how did it evolve over the past decades and where does it stand now.,1
this film is a revelation of three committed musical groups that appeared in three different stages of the history of tunisia and each one was expressive of its time. three groups which are similar in their choice of the alternative music that expresses the status quo yet they are different in their eras,1
their politics,1
etc. it is also a revelation of their musical work which represents the very detailed socio,1
political aspects of tunisia.,1
the north of morocco was a spanish protectorate between 1912 and 1956. after the independence,1
mots of them left the country. this film talks about the ones who stayed and their descendants,1
who live in morocco today and have a mixed identity: they feel as moroccans as spaniards. but also moroccan people and it’s towns have a lot of influence from the spanish time and because of the proximity of these 2 countries who have more in common than in difference.. through different characters we will meet the encounter of these two cultures and will get to know morocco from a different perspective.,1
"follow us we function heading towards our goal which the churches of lalibela historical curiosities and dug out of the rock underground and one huge and the number of churches where the church mtbaeidha 11 among them have begun to work with after the liberation of saladin jerusalem from the hands of the crusaders in 1187 ad 
lalibela to be a substitute for it.",1
and that inside the ark of the covenant and the ten commandments,1
peace be upon him,1
which has started by the outmans,1
we went to the most important museum in the city of harar,1
the number of their population 42,1
000 people. we will learn about their daily life style and the way of building them huts and the way they collect the water by digging the ground and we will learn about cow jumping,1
we will see the tradition night dance,1
then we will try to know mingi.,1
during our stay in ethiopia,1
we had to visit one of the most historic cities,1
a city of science and scientists city of harar,1
which lies to the east of ethiopia. lehrer continued islamic principality does not follow the authority of ethiopia until 1887 when king minalk second annexation.   kingdom of modern ethiopia,1
which includes a very large number of the legacy of ancient islamic civilization herria,1
a son of mary of zion church.,1
during our stay for several days in harar heard some of the stories and legends of strange that there is not in anywhere else in the world,1
nor in any ethiopian cities. even near harar these stories talk about the relationship with the people of harar hyenas.,1
"before we leave the city of harar we decided to search for more hyenas in the nearby jungles to try to get close to them in their nature and try to cancel the barriers between man and beast. 
  we started during our trip to the province cava",1
which is characterized by the cultivation of coffee and tea which are the source of the coffee tree in the world where it was discovered there gadernaha heading at the end of our journey of exploration into the city,1
"""new flower"" addis ababa",1
which is located at the foot of mount entoto at an altitude of 2420 meters from the level of the surface sea and was selected to be the capital of the kingdom in the ethiopian 1893m by emperor menelik ii.,1
the film is about the story of the call of prayer in turkey. what made it so special,1
"and why it’s different from the call of prayer in any another islamic country. the attention turkish people 
pay towards the call of prayer",1
the isolated tribe in southern ethiopia,1
we're going into a unique experience of trying to touch them and identify them for near.,1
which are among the fiercest crocodiles here and the world die each year nearly two hundred people a year because of it,1
as there are many kinds of birds and animals of various kinds horse river and swans and fish and bird saqr abusan and egyptian geese and plover and other indian. we will live with the fishermen on the island of death and characterized by the presence of a very large number of blue nile crocodiles,1
we went on our journey in ethiopia to the source for the coolest river in the world,1
the blue nile river,1
which is located in the province of amhara region in northern ethiopia and is 500 kilometers from the north,1
west of the capital addis ababa to go into a unique experience at the birthplace of this great river,1
"and to get to the source of the river to be visit of the great waterfalls 
which rises 45 meters and flowing strongly to troy thirst of millions of people in africa",1
"we have tried to approach these waterfalls that blend timeless description and called the name of the local population tzeysat means smoke water
moments approaching the most important river in the world makes you feel greatness.",1
surma tribe are the most isolated tribe on earth,1
living in the far southern of ethiopia,1
on the border with south sudan and kenya,1
the number of their population 30,1
will learn about their daily life style and to discover,1
the religion and practice sick people by magic and look to the future according to their believes we will see the most strangest tradition on the world,1
night tradition dance,1
gays cleaning stomach,1
dish in the women lips.,1
our journey led us to one of the finest natural areas in ethiopia,1
a charming lake chamo. lake chamo advantage of the amazing wildlife,1
by and large,1
namely the  policies and teaching methods of arabic language nowadays and the place of this language in the world.,1
the bombing of conductive lines for gas to israel started to happened regularly,1
was working in his computer when he first saw the earthquake in van. after seeing the homeless people in the cold earthquake region,1
accompanied by horse riders wearing the traditional algerian tribal war costumes and carrying their weapons. the film offers commentary by experts in algerian customs and traditions.,1
"the movie focuses on the 500 years history of the istanbul grand bazaar parallel to the making process of an old ottoman era style ring.
the customer named ayse comes to grand bazaar and orders a special ring she saw in a magazine for custom made. the craftsman buys gold",1
their lives and their jobs. movie ends with the scene customer ayse receives the custom made ring  with great satisfaction and leaves the grand bazaar.,1
this documentary highlights the significance of toys and games as it is an essential right of the children's rights. it also shows the great benefits and dangers of this playing on children simultaneously. the documentary also clarifies that if this privilege was taken from a child,1
she will hold a grudge on the society.,1
my home is your home,1
van,1
is a documentary about the people all around turkey who opened their houses to the earthquake victims after the incident took place in october 2011 in van. ahmet tezcan,1
he decides to open his house in istanbul to them and shares this idea with his friends via twitter. the idea goes viral and thousands of volunteers decides to join the campaign my home is your home so starts the migration from van to all over turkey. throughout the campaign more than 20.000 families decides to open their houses and more than 100.000 earthquake victim hosted. the documentary focuses to the story of 4 earthquake victim family who comes to istanbul via my home is your home campaign.,1
and the traditional dresses which the bride wears in each of the wedding stages. there’s also the zaffa,1
came out of their homes to be  refugees in syria and them hoping to return to palestine,1
but their suffering renewable new nakba to get out again in search of another refuge ...  despite the pain still dreaming of palestine,1
and every one of them says ... will not die as a refugee.,1
places in arab villages forgotten by all the maps,1
and remembered only by their children who lived there,1
drank from their water,1
played with their soil. they had their own names,1
homes,1
or the wedding cheers of jubilance,1
dances,1
have preserved ancestral rich experience,1
empt their hopes or their human rights.,1
picking to extracting olive from the grains of the so,1
called the green gold.,1
a group of arab men immigrated to india in the 18th century looking for better life. ِafter a long conflict with the new culture,1
they settled in barkas where they formed a small community and became a part of the indian society. even though they don't speak arabic anymore,1
"they are still holding to their arabian culture. the generations who came after tried to look for their lost roots in the arabian countries. from an old arabic writing of their great grandfather the journey starts.
this documentary reveals the journey of those people starting from the early days until today.",1
"a documentary film talks about life inside the ""islamic palace village"" in the dakhla oasis in egypt. through the film",1
we get closer to the people of the village and hear stories that no one knows much about it,1
whether fairy tales or realism stories that affect their power and pre,1
events of the film revolve around the customs and traditions followed in algerian weddings,1
such as food,1
specifically in the cities of talmasan and muaskar. the film covers all stages of the algerian wedding,1
starting with the women’s acquaintance gatherings,1
the engagement and reading of the fatiha chapter customs,1
the henna tradition for the bride and groom,1
the wedding,1
and all the traditions and customs which algerians practice throughout their weddings. the film includes three weddings,1
and showcases the details of the bride’s wedding dress,1
and all the wedding preparations,1
clouds and swings hanging from large fig trees. ‘beyond the city walls’ is our villages in memory,1
its visual images record time and monitor life. it is a film that looks into this forgotten world outside the city. this world is being ignored politically,1
economically and culturally and is presented through the stories and tales of ordinary human beings in the time of arab revolutions.,1
ship builders,1
it asks how diabetes grew so rapidly as an illness.  further,1
the film warns of the dangers lying ahead,1
as by the year 2030 it is widely believed that 30% of the local population in the gulf region will suffer from diabetes. the film looks at the fallbacks of this illness,1
through testimonies by doctors and those suffering from the disease,1
as carefully selected case studies openly speak out about the dangers of contacting diabetes.,1
"""oman coast"" is a documentary that explores the omani seafront",1
starting from the deep underwater to reach the cities of muscat and sur: the first arab land that appears to the sun when it rises. the film will show the life of the sailors and the coastal population: from traders,1
craftsmen,1
their social life and their attachment to their land and its history. then the film will explore the modern history of oman through the portugal castles in muscat and the old market of the capital. the film will continue on exploring the city of sur showing the life of its old sailors and the importance of oman's geographical location that was a link between the african horn and india.,1
the film deals with the sale of human organs in iraq,1
"the danish cartoon controversy is not an isolated case nor will it be the last.  
while muslims  protested against the insult laden depictions that made fun of  prophet mohammad and called for the right of respect towards religious beliefs",1
"the west dismissed the whole issue as a mere freedom of speech and opinion.
what started as a religious issue soon took a cultural",1
social and political turn and rendered the matter even more complicated.,1
the palestinian living in  ancient jerusalem are living complicated social and political circumstances due to numerous  pressures and difficulties as a consequences of the israeli occupation strategies to judies the  holy city,1
that’s why a lot of palestinians in this place are working to maintain the religious and the islamic identity of the city,1
this was a major factor of the need to teach the young generation the principles of reading and memorizing  the holy quran inside the jerusalem’s mosques where is the most important al,1
in fact it’s not that simple,1
as the israeli occupation forces targeting the female teachers with insult and intimidation,1
and studies the economic impact of diabetes on people and looks at how oil wealth has had drastic impact on life in the gulf. as the film follows the diabetes patients to the clinic,1
the film follows the mentioned characters through their daily activities,1
especially in kuwait. over 47 minutes,1
this documentary film deals with the life of several people suffering from diabetes or obesity in the gulf region,1
which recently has been largely active due to the deteriorating economic and security conditions,1
where active gangs and brokers who specialize in. the film deals with the sale of human organs in iraq,1
which recently has been largely active due to the sale of human organs,1
particularly kidneys target young people who are going through a miserable economic situation to be their victims.,1
ceuta is the last european colony in north africa.. it is spanish although it is located in the heart of morocco. christian city,1
while more than half of its population is muslim. city of the european union,1
which requires an entry visa,1
more than 25 thousand moroccans cross its borders without a visa every morning. it is a small city that covers an area of 19 km²,1
it counts among its inhabitants no less than four religions: christianity,1
islam,1
judaism and hinduism. these contrasting aspects rarely come together in any other city in the world. therefore,1
this documentary monitors these contradictions through humanitarian tales to highlight this fascinating coexistence in such a narrowly bordered city.,1
this movie is about the palestinian in europe,1
how they live there and how the tray to fit with the society in deferent european countries in the same time they are connected to their homeland and their roots.,1
the film aims to discuss the beginnings of the caricature art,1
starting with yaqoub sano'u in the late 19 century and the after effect of 1919 revolution in which several caricature magazines appeared such as al kashkool and al lata’ef al mosawara and moving on to roz al yousef's school from which most caricature stars were made and later on the akhbar el youm magazine. the film also discusses the battles carried on by the caricature art and that was backed up by the newspapers and magazines,1
"and how governments were affected by the opinions and agendas of these drawings.
finally to the golden age of the art that came about in the 1970's.",1
from planting,1
particularly the more remote ones,1
economically and politically. the film also focusses on a highly important issues,1
seven masjids,1
the catholic archibishop abandoned the city and the famous parthenon cathedral was converted into a mosque. athens developed,1
became affluent and experienced an increase in population during the ottoman administrative era. in the meanwhile,1
new churches and monasteries were also constructed in the city. the traveler evliya çelebi recorded there were 300 churches in athens during the 17th century.  however,1
it took a long time for moslems to settle in the city.  then again,1
according to evliya çelebi’s travelogue,1
there were 1300 greek,1
600 turk and 150 albanian families living in athens in the year 1675.  moreover,1
athens was home to four mosques,1
one madrasah,1
some moslem mariners take athens under their rule for a while. it is known that there was a colony of moslem merchants and artisans in the city during the 9th and 10th centuries. records also show there were two masjids located in athens during this early period. the ottoman administration in athens began during the reign of sultan mehmet the conqueror in may,1
three primary schools,1
"two dervish lodges and two commercial inns. 
while the mosques are open for worship in places in western thrace where there is a dense turkish population in cities like komotini and xanthi",1
the same cannot be said about other places around the country.,1
a documentary film deals with personal sudanese president jaafar nimeiri,1
who ruled sudan,1
coup overthrew elected president ismail al,1
azhari,1
since 1969 until 1985,1
1456. subsequent to the ottoman takeover of athens,1
muslim presence in greece goes back to the  9th century. athens was introduced to moslems in the year 896. 1125 years ago,1
it was transmitted from generation to generation. populations in some areas,1
and nearly 30,1
"the bombings attributed to someone named ""the masked"" the movie is a search trip to know who is the ""the masked "" and why he is bombing the gas line and how he do it ….",1
there are several aspects that can be addressed when talking about the great egyptian novelist khairy shalaby,1
besides that multi,1
talented in the areas of writing of the novel to the short story to the stage to the scenario to criticism and literary and cultural studies to portraiture and other literary,1
characterized by an unprecedented richness of life and human experience petition appeared some of the features in his novels and short stories,1
and tv and movies has been talking in his work for the marginalized in society who met and deal with them on a journey struggle and challenged the conditions difficult since his childhood until he became a novelist globally has been nominated for the nobel prize in literature.,1
"the uighurs are turkish speaking muslims. the area where they live used to be called east turkestan before being completely annexed by china in 1949 and now being called xinjiang
today",1
a large community of uighur refugees are living in exile abroad,1
000 live in istanbul,1
"traditions and rites. we will also discover their cultural inheritance presented through the tales told by the people of this areadescribingtheir history as well as their future.
the film “journey to 22 latitude” unveils many details about the nature of those people presenting an exciting experience rich with details and stories",1
"turkey. the main reason of this exile is the repression they face from beijing as well as from the colonization of their country by chinese of han ethnic group who constitute the majority in china and who are encouraged by the central government.
after decades of exile",1
uighur refugees from some districts of istanbul such as “zeytinburnu” always manifested a fierce desire to liberate their country and preserve their rich traditions of central asia,1
but in spite of this will and certain sympathy towards them by the turkish public opinion many,1
uighurs are outraged that the tragic fate of their people attracted little attention from the international community. so,1
new or old uighur refugees continue to live in istanbul an exile that seems to be eternal.,1
within one television,1
exploratory hour,1
"the film “journey to latitude 22” takes us to the territorial triangle  between egypt and sudan known as halayeb trianglelocated on the red sea’s african  cost in the far  southeast of egypt.
the film takes us in an exploratory journey to be oriented with the origins and the way of living of the inhabitants of such a famous areabeingadisputed territory between egypt and sudan. we will get to know their customs",1
"accounting for this period page significant history of sudan in its various dimensions and saw his reign volatile than the far right to the far left.
nimeiri known as a man of strong personality and a seasoned politician and that revolution bomber development in sudan and called his supporters title (bicyclist adversity)",1
"while his opponents called ""assassin"" does not see it as only a dictator toppled a popular democratic rule.",1
libya the country of one million memorized the holy quran. although they were few people and considering the breadth of the geographical area,1
their relations with moroccans and the consequences on the identity and social cohesion inside this arabic and muslim community.,1
"drove by in convoys.
how was it before? how did it start? how did it develop? how did it end?",1
more than 100000 foreigners,1
for the most part europeans,1
have moved to marrakech over the past few years. their very presence and purchasing power are changing the face of the age,1
old moroccan city. the film “new conquest” focuses on these foreigners that choose marrakech,1
this patrimonial and historical city,1
for residence and investment.  it investigates on the raisons of their choices,1
their life style,1
a trip starts from north egypt and ends at far upper egypt. through the trip,1
they distinctly interest in the holy quran… like algeria had a million martyrs and as mauritania known by the one million poets country,1
the film discusses the crisis of the egyptian “ nubia” which is presented in the exceptional very old woman “ umm mahgoob” who insists to live lonely in a deserted village.,1
this documentary will take us to the worlds of olive tree. considered by the three heavenly books as a secret tree. it conveys long life,1
goodness,1
peace as well as wisdom we shall bring the viewer closer to the benefits of this tree by shedding lights on its cultivation,1
its dissemination and its link to the great civilizations such as the phoenicians,1
the greeks,1
the romans and the arabs in morocco,1
olive cultivation is the legacy of a great tradition,1
painted black and with machine guns mounted on top,1
modified 4x4 vehicles,1
at the wheel of their home,1
"the battle of misurata gave birth to the legend of the libyan ‘shebab’.
images of them came again and again on our tv screens.  
their feats of arms inspired songs.
their heroes",1
libya was known by the country which has a million people who memorized the holy quran,1
libyan people were interest in memorizing the holy quran during the history,1
and teach the quran by different various ways by using the boards,1
dowayaha,1
and the ink,1
these were the used tools,1
and the memorizing ways were various too,1
"like method of indoctrination into written on boards method and finally by using rotation method.
libyans came out of the circle of interest to the circle of creativity",1
many of them memorized the holy quran while he is blind,1
and he is fixing the problem of the electricity however he is blind,1
and even he defines the areas of the electricity malfunction,1
"and one of them was surprising us in writing holy quran and learn it using his feet and he doesn’t have hands.
the film is answering the question why and how this country reached the one million people who memorizing the holy quran however they are few people and the geographic area is so wide.. at the end libya was really the country of one million people who are memorizing the holy quran",1
tobacco,1
leaf cultivation is an art as old as the imprints left by the aborigines that once inhabited the caribbean islands. through the documentary you will visit each of the stages for the production of the coveted cuban cigars,1
showing all the folklore and inspiring story that is woven into this journey. it will allow you to appreciate and value the pleasures that this aromatic product provides to its regular smokers. the image reveals a world of well rooted rural traditions,1
the hard work in the fields is portrayed in his hands,1
his face with the deep imprints of the cold mornings between the hillocks and passing years.,1
al_aqsa women film spotlights on daily apartheid violations on these women exposing the occupation deeds of arresting  the teachers and forcing them to sign dimension orders away from the holy mosque.,1
“ bikila’s legacy “ is a 48 minutes documentary film which looks at the phenomenon of running in ethiopia. ever since abebe bikila’s historic win in rome in 1960,1
countless other ethiopians have triumphed in the long distances in the olympics and on world athletics level. the film tells the story of several runners,1
